time,hat{D_{w}},hat{D_{q}},theta,e_{theta},tau_{q}
28.1,-0.117250002566891,-0.111218363863885,0.26509208952143,-0.003292701722281,14.7224724292755
28.2,-0.215670117933081,-0.540529628482501,0.265350059789353,-0.003550671990203,12.2834675014019
28.3,-0.316410690732658,-0.911639415871724,0.265573351073501,-0.003773963274352,9.88056734204292
28.4,-0.418133663058305,-1.33877456943728,0.265719815771443,-0.003920427972294,10.3766217827797
28.5,-0.519035015392498,-1.69695157937328,0.265800743475726,-0.004001355676576,9.43923965096474
28.6,-0.62053155983298,-2.15569411233933,0.265807292974996,-0.004007905175846,7.45239481329918
28.7,-0.719769681712387,-2.59952268868606,0.265750016080161,-0.003950628281012,8.69807228446007
28.8,-0.813709137632424,-3.00843576837304,0.265582768001077,-0.003783380201928,12.1357277035713
28.9,-0.899525086926244,-3.48887370205628,0.265350553591779,-0.003551165792629,13.1852120161057
29,-0.980560621254162,-3.87133489373784,0.265074021901848,-0.003274634102699,12.577511370182
29.1,-1.05768172006671,-4.29908368884187,0.264699793558572,-0.002900405759423,18.2085931301117
29.2,-1.13718403433917,-4.66183842102412,0.264306658706292,-0.002507270907143,22.8321507573128
29.3,-1.20951795104219,-4.97866526292028,0.264102121987942,-0.002302734188792,26.8991559743881
29.4,-1.27194905377799,-5.27103167678026,0.263927343726218,-0.002127955927068,29.3341964483261
29.5,-1.32393038716096,-5.54547336629071,0.2634520336954,-0.001652645896251,31.7176938056946
29.6,-1.35322838698346,-5.75898967442032,0.262679492105677,-0.000880104306527,32.7339082956314
29.7,-1.37198004877448,-5.86372627078794,0.261581648656766,0.000217739142383,36.125174164772
29.8,-1.38852315231306,-6.01064516024686,0.259965141681217,0.001834246117932,44.6379780769348
29.9,-1.40790560244181,-6.04150039263329,0.258425880828831,0.003373506970318,46.9064354896545
