time,desired_D_u,hat{D_{u}},desired_D_v,hat{D_{v}},desired_D_w,hat{D_{w}},desired_D_q,hat{D_{q}},desired_D_r,hat{D_{r}},desired_x,x,desired_y,y,desired_z,z,l_{d}-l,beta,alpha,tau_{u},tau_{q},tau_{r}
3.9,-0.24854646280246,-1.12687994343341,-4.54565633207521,-4.51983124787396,-3.82154969709668,-3.8216355835648,4.15334913122507,3.95806744203891,0.525282212329508,-0.143656105347362,5.52199382330188,5.09233552889469,8.33712085887064,8.5451424256154,-5.97499999999992,-4.76990098816777,0.296203244287976,-0.674008875905386,0.08633328892521,32.979786885801,94.6701018561331,49.0015417044837
4,0.446668515398577,-0.246215340971143,-4.17358809805374,-4.17471494091029,-3.55380599239665,-3.55587432844003,4.71426977181331,4.56534816908594,0.867315359570329,0.265663057487546,5.64642473394995,5.17984745641684,8.25335614909706,8.47581952804847,-5.99999999999992,-4.83405814360695,0.27538414737434,-0.633122984291306,0.080343365640278,-13.1060178304919,94.1471259386564,6.78162357218927
4.1,1.08793868598086,0.478422337369199,-3.79633178271346,-3.82121991088179,-3.28051259316112,-3.28387954403108,5.20289706948619,5.06046585989665,1.18732799455149,0.691777016776487,5.76958522285361,5.27460669348836,8.16773446900849,8.40513312489364,-6.02499999999993,-4.90187241550754,0.250110970032801,-0.594971663722187,0.07137765504851,-13.2124108012478,93.9092201714449,23.2349281052175
4.2,1.6709630480422,0.741525393928096,-3.4164883358736,-3.45632975343953,-3.00344735304078,-3.00600905341633,5.61683086453576,5.52555471375369,1.49025523118036,1.10627668116673,5.89144757942238,5.37523131537192,8.08027508312175,8.33425386234239,-6.04999999999993,-4.97234387406659,0.221608438627644,-0.558611656018455,0.062800792253536,32.7935736356129,93.9049348263464,-5.32643156264409
4.3,2.19236108867055,1.41490715624789,-3.03661874309319,-3.06793539084985,-2.72436900516597,-2.72555758905162,5.95471872145831,5.87013153307147,1.78107735895439,1.53825779660146,6.01198438514014,5.47853891385896,7.99099766942972,8.26438541328111,-6.07499999999994,-5.04362414939436,0.192912852865177,-0.52206179059735,0.05560357901217,-4.74518033744791,92.75473566778,16.085119049712
4.4,2.64969605097249,2.5134221640337,-2.65922536238779,-2.67750394053134,-2.44500487619733,-2.44525164970101,6.21623828530359,6.15516119763262,2.06460720238367,1.7124586241292,6.13116851973411,5.58032104455447,7.89992231497383,8.19681887795696,-6.09999999999995,-5.1133336807674,0.168371060721246,-0.48290300451953,0.046846501093762,-13.8396308747042,93.4791881485283,-18.352612151389
4.5,3.04148505973897,2.85901974007214,-2.28673385922646,-2.30503361637112,-2.16703898815629,-2.16754450574765,6.40206521456932,6.35642837990672,2.34528774345191,2.06262058590224,6.24897316727681,5.68130184294647,7.80706951132462,8.13016775916055,-6.12499999999996,-5.18228961708609,0.146885380617973,-0.441821145178135,0.037252643451107,13.496543960127,93.3121578742132,-17.2525692639189
4.6,3.36719609547916,2.9819835288923,-1.92147587560613,-1.93504855221777,-1.89210063692193,-1.89275530196349,6.513827522444,6.47563255726626,2.6270057448811,2.23059953368734,6.36537182221953,5.78276875431527,7.71246014997119,8.06310294618165,-6.14999999999997,-5.251523660919,0.126781450483666,-0.399643409556706,0.027852514129832,0.211350961168505,91.6671701580352,-64.2009168974264
4.7,3.62723198724296,3.37888486233492,-1.56567256288888,-1.58076628687328,-1.621753532024,-1.62270039952518,6.55404735200129,6.52657045362015,2.91292663081123,2.7125021596591,6.48033829535596,5.88493074845863,7.61611551762071,7.99501536259629,-6.17499999999998,-5.3213207949849,0.107629642299258,-0.356513653820862,0.018968319819426,-16.5128786071851,91.2760804748772,-41.0819610734622
4.8,3.8229017711927,3.61713479693054,-1.22141910098489,-1.24246895644793,-1.35748557744746,-1.35834488959913,6.52607138536788,6.53430082603226,3.20535526235948,2.67842070854094,6.59384671971466,5.98683553355372,7.51805729140901,7.92612256980271,-6.19999999999998,-5.39114937791254,0.090513264663153,-0.312078879973114,0.012239277607886,12.9372059232462,90.1869311113762,-30.1983948210516
4.9,3.95637993286091,4.02288576100537,-0.890670318425023,-0.901303872273003,-1.10069936763335,-1.10241394525544,6.43399123938765,6.47323589113678,3.5056265050134,3.07594137048983,6.70587155637901,6.09008711067608,7.41830753402331,7.85474880831016,-6.22499999999999,-5.46231723563585,0.073012799797342,-0.267040826532282,0.008406061212192,37.1861205485039,91.7722954294351,-6.20717974162363
5,4.03065421411301,3.68597434013015,-0.575227518958512,-0.576437224975494,-0.852703466758755,-0.853784208931401,6.28255532873471,6.33231192442667,3.81402864269493,3.38086283719287,6.81638760023335,6.19535466724038,7.31688868873821,7.77965891080706,-6.25,-5.53553438566965,0.053707405476472,-0.221512088988416,0.004028563262419,7.95550047309273,92.8780755439114,-3.0501874438499
5.1,4.04946281880457,3.98425535119417,-0.27672661060156,-0.283776828063947,-0.614704532757221,-0.614879158456612,6.0770737800484,6.15459585955062,4.12976177196595,3.70364375339641,6.92536998563405,6.29957101307334,7.21382357436602,7.70279645397961,-6.27500000000001,-5.60874512135815,0.036636095440305,-0.174429888303537,-0.00072232333356,-10.9940357581461,90.8149967117079,-9.12618972288264
5.2,4.01722199190988,4.04290780155959,0.003372377368955,-0.009204960317004,-0.387800340452898,-0.387251032857804,5.82331805617696,5.95361255876527,4.45093233362367,3.99763440482254,7.03279419200418,6.40252059250928,7.1091353801227,7.62436114373994,-6.30000000000002,-5.68183111107402,0.022171792288957,-0.125868658203619,-0.002897848696644,-23.5258601578981,93.547413117962,-30.6905076443398
5.3,3.93894507360454,4.17455387956875,0.263794315054974,0.267252979339439,-0.172973750686691,-0.17105710394894,5.52741699718195,5.69617232306343,4.7745839336403,4.48033122523828,7.13863604935048,6.50333683025275,7.00284766041029,7.54484294950382,-6.32500000000003,-5.7542713926548,0.011481653035779,-0.075929769513852,-0.003593211724079,-35.1615454042651,89.8441843129839,-14.3099939654688
5.4,3.82015424070865,4.00429958923467,0.50345646741332,0.50643045519563,0.028912335528965,0.040417263159143,5.19575100399889,5.23974356228434,5.096763597551,4.64406014134778,7.24287174370157,6.6014234795516,6.89498432951732,7.46445473815315,-6.35000000000003,-5.82580641355279,0.00525187787206,-0.024966879149597,-0.005970374445008,13.9552280821025,34.36885717338,3.65040897677051
5.5,3.66678624156283,3.92705948401778,0.721474413857939,0.712428997228659,0.217119006913682,0.280139488621778,4.83484608166552,4.93692528549158,5.41262161854532,5.07979359554042,7.34547782246596,6.69930411685734,6.78556965623821,7.38128197034253,-6.37500000000004,-5.89870519853657,-0.000364888123356,0.023945291742745,-0.007779206806864,5.60344158362062,-33.1785119706722,-40.857460760343
5.6,3.48509350558069,3.58146661547627,0.917166353730129,0.906666154575738,0.391034333307717,0.456071355243631,4.45126942237397,4.88361718048332,5.7165422255821,5.44482616270915,7.4464311997088,6.79821689870811,6.67462825841285,7.29440154741393,-6.40000000000005,-5.97319790139397,-0.006792699807549,0.052420494802408,-0.005070454328472,-14.0705638530632,-82.1399629293847,-6.9323695966138
5.7,3.28154206442285,3.52913114019226,1.09005577209877,1.08895352908921,0.550175304460018,0.578827138990051,4.05152814528459,4.6657555839353,6.00230143842662,5.82785403918896,7.5457091613461,6.89692288816674,6.56218509738773,7.20442303810933,-6.42500000000006,-6.04562454978946,-0.011405577099089,0.068365079000882,-0.000352972401413,11.1628386121194,-92.1824210426145,-7.83412179541264
5.8,3.06270775726339,3.19954487045829,1.23987245324104,1.24205790978686,0.694188710697058,0.698400108775417,3.64197272148947,4.098666281676,6.26324771424943,5.93145854609508,7.64328937025531,6.99448566650834,6.4482654723997,7.1116940951488,-6.45000000000007,-6.11358781578738,-0.012955451276234,0.078558759279414,0.002352618525519,-1.29525879880016,-67.4779182386157,-11.6127140058805
5.9,2.83517220754725,3.12784681603317,1.36655184210975,1.36962119119118,0.822850968530541,0.823415808531592,3.22870650056905,3.43179238842857,6.4925003454431,6.23533172737147,7.73914987130111,7.09117567551504,6.3328950148838,7.01603192880215,-6.47500000000008,-6.1765944472451,-0.012279151036342,0.084607318671082,0.003808617881864,-7.45229194447403,-86.7347730498208,-35.2741364968875
6,2.60542005282768,2.94643952552478,1.4702327670148,1.47542353681679,0.936066902779071,0.938548347698864,2.81750262204413,3.08607722820308,6.6831600576633,6.46424311782603,7.83326909627515,7.18816248018676,6.21609968270625,6.91652678502644,-6.50000000000008,-6.23519836614642,-0.011627308614181,0.086216646383619,0.004719711469947,11.8680892973741,-79.8209300190356,-13.7256773152519
6.1,2.37973888287722,2.53249400076293,1.55125354953267,1.5603764796555,1.03386750516748,1.03748516379133,2.4137294432155,2.73529214354171,6.82852589434521,6.59419760519636,7.92562586874889,7.28525230752145,6.09790575432406,6.81362899994182,-6.52500000000009,-6.28922858095982,-0.01109847594768,0.083150773999234,0.005360947850974,30.2568168121872,-73.4952680537285,-3.22139501983297
6.2,2.16412329471738,2.40467900174338,1.61014654020925,1.61571337513075,1.11640669755993,1.1220411056128,2.02228544720867,2.26342857937927,6.92231226879675,6.94964756938996,8.01619940883814,7.38166152261811,5.9783398228725,6.70829264483801,-6.5500000000001,-6.33833259416497,-0.009912861392003,0.075749954210007,0.00586568865237,-0.401533038789816,-53.4754830704224,9.68068758275924
6.3,1.96418440722551,1.92793114144498,1.64763113084002,1.65398174950996,1.18395713591356,1.18421136337987,1.64754441454015,1.87798713327235,6.95886002303864,6.91155865028324,8.10496933787848,7.47688801724483,5.85742879018172,6.60108068183007,-6.57500000000011,-6.38241491795542,-0.007733254055517,0.064121827591688,0.004637963285342,13.8746042732508,-88.4030339586813,-28.3770404680056
6.4,1.78506609353048,1.62179459039189,1.66460530590295,1.67726971507993,1.23690509864385,1.22929110457771,1.29331145140754,1.36315588216247,6.93333545521109,6.94121584667161,8.19191568301039,7.57089947719431,5.73519986072399,6.49226457989375,-6.60000000000012,-6.42163107598964,-0.004699246483536,0.048851036412977,0.003510480351567,0.846654286942708,-68.3575487540192,-16.4809630848308
6.5,1.63136908773787,1.69552387001301,1.66213580699145,1.66208830137774,1.27574451031134,1.24808039315526,0.962790271515273,1.32970974211857,6.84191156167825,6.87549412815278,8.277018881673,7.66403487496221,5.61168053549279,6.38149612556831,-6.62500000000013,-6.4563413981744,-0.00159569353075,0.031435646187969,0.00212711814656,13.6099356293461,-14.9578379130857,-38.160344963953
6.6,1.50708400509807,1.71694990506318,1.64144699476063,1.63436002177333,1.30107015831293,1.25925426783731,0.658561928981748,0.757170537067126,6.68192617880129,6.69994617879457,8.36025978600565,7.75663629712557,5.4868986058152,6.26834873073692,-6.65000000000013,-6.4871682371282,0.000769602390036,0.018491319621453,0.001008710315593,-0.038802738095788,4.67096634809904,-5.01165653646058
6.7,1.41553418323268,1.55920267236909,1.60390850287719,1.60677941999964,1.31357016653618,1.27936888876376,0.38257500113904,0.680095649018255,6.45201229155798,6.70251140073802,8.44161966715602,7.84860095505833,5.36088214709898,6.15282808732863,-6.67500000000014,-6.51512548296788,0.00220228813375,0.010725933294181,0.000287339689116,-6.08801126611909,29.5023672816611,-30.8674607582476
6.8,1.35932910834074,1.523102782458,1.55102178767482,1.55959022623213,1.31401779566269,1.28684421232289,0.136147025190871,0.259193647180203,6.15219648685284,6.32969877812302,8.5210802194941,7.93926510618433,5.23365951251572,6.03562410889914,-6.70000000000015,-6.54113082124232,0.003441804933035,0.006279919065331,-0.001124390031009,20.0857594983876,21.9489143607277,-1.93367592188752
6.9,1.34032903645678,1.36601999891655,1.48440568559272,1.47514120957308,1.30326264493988,1.29933496181114,-0.080023195013642,0.035938901923637,5.78396235021856,6.06869054330021,8.59862356473083,8.0286116039529,5.10525932662148,5.91669533824544,-6.72500000000016,-6.56605509938104,0.004293541661466,0.004338410302109,-0.002798704020643,24.4683138977204,-16.5645244550929,-36.8753839780155
7,1.35962125800329,1.2192220755977,1.40578109794994,1.40547664253905,1.2822213347408,1.2783318629413,-0.265832973314228,-0.16931969637998,5.35027651449284,5.91584657383032,8.67423225594067,8.11670248951254,4.9757104789164,5.79598986364865,-6.75000000000017,-6.59053028309385,0.004553781576832,0.003491374850762,-0.003498364701188,-15.2054162093562,-20.5440096188056,20.7055636768334
7.1,1.4175082863521,1.42329948047307,1.31695492912668,1.30671143408278,1.25186775306193,1.24081995975028,-0.421743542284222,-0.317679645754876,4.85557604444961,5.34892079977436,8.74788928148706,8.2032433615299,4.84504211734468,5.67376678727994,-6.77500000000018,-6.61485911080335,0.004524196362654,0.003576289283036,-0.003621372158524,8.57247097393367,31.5864729902526,24.5145023092802
7.2,1.51350808023653,1.4792003325584,1.21980340973596,1.22208295805663,1.21322295224141,1.21155474665926,-0.548739145246531,-0.4961429831058,4.30571685701103,4.82661555165774,8.81957806885,8.28782660347876,4.71328364173642,5.55039432703726,-6.80000000000019,-6.63917726195032,0.004677994903417,0.003553539406669,-0.003580188223052,35.8527503319619,68.3496176001102,0.840828021817144
7.3,1.64636623803483,1.63435044027934,1.11625494083388,1.11008194441565,1.16734478458921,1.17481337375408,-0.648278424142547,-0.672098858085585,3.70788390620842,4.36836957365796,8.88928248835476,8.37031716426655,4.58046469719279,5.42592352975221,-6.82500000000019,-6.66351094680022,0.00508922960209,0.002897527592956,-0.003221467244254,28.0753522898995,32.3333023616943,-1.41348644525334
7.4,1.81407993157607,1.89747421354535,1.00827259860096,1.00867855951265,1.11531736728986,1.11955485035825,-0.722239218740344,-0.710105799437099,3.07046487872186,3.59965507742111,8.95698685680101,8.45120967006814,4.44661516741599,5.2995152680773,-6.8500000000002,-6.68800296979773,0.004734881509502,0.002721671187977,-0.002872631450231,-1.90421177357914,-2.76674786925263,-12.77523432728
7.5,2.01393318057971,1.80572220357473,0.897836441207364,0.897458140680437,1.05824046785435,1.06653330825532,-0.772857981645561,-0.70420798886642,2.40289012310569,3.122073116382,9.02267594099149,8.53000508833411,4.31176516798553,5.17196374923698,-6.87500000000021,-6.71252804718001,0.004521430183734,0.002195295679513,-0.002420811850284,-13.5630915430408,7.21687820781097,-22.611459794124
7.6,2.24254290844431,2.11313167558816,0.786925760733737,0.792211945950495,0.997218901555844,1.00720049332381,-0.802665079709038,-0.615403467134245,1.71544244815297,2.43781959793319,9.08633496115938,8.6067477774902,4.17594503958239,5.04318077209541,-6.90000000000022,-6.73707154869455,0.004314374452533,0.001407469273562,-0.002496081297319,-0.965103003846679,0.13466518493057,-0.853408930513758
7.7,2.49591506807583,2.29022178206178,0.677501423052253,0.681174861700093,0.93335203168419,0.942276191660828,-0.814417294899909,-1.02896794256523,1.01904124933125,1.77257341528386,9.14794959429369,8.68126353450952,4.03918534116249,4.9135747863047,-6.92500000000023,-6.76154141924097,0.004525503806057,0.000914931514441,-0.003073857194129,11.2616064831283,2.9632340329583,-9.75743663692921
7.8,2.76950998489323,2.61539540954894,0.571488437479427,0.573035892826895,0.867723462102605,0.865654635686354,-0.811028856141588,-1.00136221119908,0.32500613513499,1.08986659601182,9.20750597736191,8.75402011652233,3.901516843081,4.78246776771387,-6.95000000000024,-6.78610557958196,0.00428349515321,0.000775449121023,-0.004232638642836,5.21207131675416,32.7236872977927,7.18485550329238
7.9,3.05831593502178,2.91560790031345,0.470758895805484,0.468255300321637,0.80139100950092,0.789087025730127,-0.795502328022768,-0.873280857342522,-0.35519419135906,0.448398876829141,9.26499071042909,8.82471728316868,3.76297052016923,4.65064913969006,-6.97500000000024,-6.81067608450701,0.004398512299302,0.00118003410525,-0.005336336687528,1.51197561533062,34.2222643835724,-3.25218981866359
8,3.35692986175502,3.18952886785622,0.377115417003577,0.37454361492293,0.735377039930238,0.733599828748373,-0.770860653146477,-0.468735302437387,-1.0102016020971,-0.309857577957357,9.32039085967281,8.8935976573202,3.62357754476533,4.51771263941656,-7.00000000000025,-6.83539258367139,0.004353327555509,0.001366794889218,-0.006346721811234,6.26938478623275,7.03623583411082,-9.48250457557276
8.1,3.65964403420744,3.47865045106558,0.292275229554431,0.293778600820657,0.670659250699981,0.681167107325763,-0.740081593023132,-0.602105892411676,-1.62903028984425,-0.963562489462894,9.37369396029316,8.96054378033467,3.48336927970084,4.38386646292129,-7.02500000000024,-6.8601811990875,0.004367206415076,0.001102747282618,-0.007224113538662,19.4937172528491,18.8546038038649,-8.83728885559936
8.2,3.96053737004031,3.56188017264727,0.217855017923955,0.213811673255281,0.6081619745491,0.621504596831543,-0.706035739091919,-0.725952206169224,-2.20132399880843,-1.75903504363585,9.42488801931742,9.0254328367941,3.34237727124376,4.24932788362877,-7.05000000000022,-6.88494602004109,0.0046724204688,0.000239510096638,-0.007623674485152,26.9145409451353,12.4968927781926,-24.8742812348218
8.3,4.25357008032248,4.10357598990191,0.155356653349752,0.16096588306553,0.548748078206471,0.556860953108009,-0.67142917227577,-0.882874731055266,-2.7176022009647,-2.16142014061419,9.47396151829829,9.08832387771022,3.20063324200121,4.11386897263109,-7.07500000000021,-6.90965262750365,0.00501524522215,-0.000871987236862,-0.007290024147731,14.0991609838606,38.0038696565542,1.88547298704592
8.4,4.53268024984951,4.21367368761975,0.106153921775081,0.095437938392647,0.493211522068534,0.495603279832788,-0.638751738374195,-0.544263297081894,-3.16948889923256,-2.88600951846076,9.52090341590552,9.14920160323954,3.05816908378177,3.9772367487871,-7.1000000000002,-6.93431538456916,0.005136310252515,-0.001348320632223,-0.007083271541638,-13.0628489619918,8.21206184601874,-21.6339331824021
8.5,4.79188094115157,4.50978833368673,0.071480353580852,0.079961585369909,0.442270641794921,0.446000559388871,-0.610231779809684,-0.648234792335094,-3.54991812201476,-3.15508560826626,9.56570315041018,9.20794139648204,2.91501685042005,3.83970726000581,-7.12500000000018,-6.95896969837531,0.005291941284356,-0.001064785644455,-0.005913700526808,28.1265859014665,38.8570234256816,19.8678539841398
8.6,5.02535640529288,4.77712815545257,0.052418250769294,0.056832528834385,0.396562206201789,0.400832050801796,-0.587798024250744,-0.708930739079258,-3.85331071095166,-3.70076054998763,9.60835064206101,9.26446427885944,2.77120875056461,3.70121523368906,-7.15000000000017,-6.98368035184848,0.005401469469191,-0.001255861981782,-0.005853119300732,2.99356067635362,40.4979845368011,-12.0421106152879
8.7,5.22755599742288,4.92187812830659,0.049888997521872,0.045027646967607,0.356636298973434,0.360323106550189,-0.573049180131506,-0.676185912078837,-4.07571768197461,-3.77545750094152,9.6488362953523,9.31876599303716,2.62677714043124,3.56199702704188,-7.17500000000015,-7.00840425404544,0.005652416768654,-0.001497919971919,-0.005355782396351,22.6749710748032,31.2293837727966,10.0336397285531
8.8,5.39328442963111,5.25137307320554,0.064644729666248,0.065757257772151,0.322952064472763,0.323751745563776,-0.567231630925171,-0.787095280809173,-4.214926242133,-4.15520313302031,9.68715100118286,9.37089400250682,2.48175451652291,3.42206609047604,-7.20000000000014,-7.03312562319547,0.006007655515472,-0.001803567269034,-0.005149942048774,3.88238457764667,30.161641093416,-0.91535431226739
8.9,5.51778704745681,5.43071119709845,0.097261427625861,0.087400609703942,0.295874350370662,0.295914617323909,-0.571225457165064,-0.627228552694519,-4.27052545127429,-4.25301460709118,9.72328613890552,9.42088712635536,2.33617350831819,3.28132421030595,-7.22500000000013,-7.05786446789902,0.006324648585129,-0.001717942825798,-0.005525296864183,-12.5217968098723,44.3020104712202,3.30442307676815
9,5.59682888861624,5.37963120774279,0.148133485978579,0.152397490973943,0.275671271996762,0.267248551379724,-0.585538850655401,-0.619693190730544,-4.24392950581339,-4.32283578878051,9.75723357826674,9.46878648061112,2.19006687092976,3.13996427124427,-7.25000000000011,-7.08262832685565,0.006737342230538,-0.001527525808735,-0.005097219843569,26.256198598585,14.3760965177188,-20.6453099989354
9.1,5.62676637208729,5.50938882377418,0.217469800908828,0.218240025774637,0.262512715304472,0.26189350655611,-0.610310822087899,-0.507795504777375,-4.13835766673261,-4.23761384352275,9.78898568123587,9.51467481796864,2.04346747773464,2.99762018915902,-7.2750000000001,-7.10749757178805,0.006832116036159,-0.00140787114553,-0.004761197844222,13.5325904891226,-1.55692131117111,15.9881763325555
9.2,5.60461057134265,5.48711396646714,0.30529140469504,0.305604426581356,0.256469787208372,0.26192412797164,-0.645321944341257,-0.6298693524715,-3.9587709292912,-4.09965061107622,9.81853530372369,9.55854358706377,1.89640831297784,2.85424207615583,-7.30000000000009,-7.13246925162771,0.006532544066847,-0.001444887955604,-0.004284760948101,-14.0437556047461,31.4042898522731,-3.54707844099058
9.3,5.52808114573917,5.58799331357246,0.411430664027083,0.413298286965683,0.257515213859694,0.264809255459006,-0.690012721945541,-0.615372722896332,-3.71176661053438,-3.96799568554795,9.84587579718982,9.60026225218961,1.74892246435104,2.71016336191803,-7.32500000000007,-7.1574640215404,0.006170154954613,-0.001749575846754,-0.004561778421746,15.5126887066149,57.3969507868612,5.22430364510453
9.4,5.3956501371429,5.47077845757611,0.535532046494556,0.5353980790658,0.265524679243899,0.255015222748939,-0.743509035245385,-0.442161258014663,-3.40543308526239,-3.82240624071115,9.87100101013856,9.63986317207023,1.60104311554797,2.56555797600713,-7.35000000000006,-7.18243121846617,0.005879174045373,-0.001686929747575,-0.004460669645615,2.97713685805194,-5.07309675618745,-6.13760217188841
9.5,5.20657498290908,5.31082963295543,0.677054447124583,0.671343557312356,0.280279088381154,0.274864815442603,-0.804653978196999,-0.642144003914589,-3.04916790488237,-3.47842748534259,9.89390528950299,9.67737407265227,1.45280353879826,2.42031251914451,-7.37500000000004,-7.2074475570041,0.005501474924531,-0.000758184605974,-0.004079551519641,22.3234870498601,10.9919027183521,-39.7926819764418
9.6,4.96092024931156,5.13369698118402,0.835275054475321,0.834236695949718,0.301467731453203,0.31007777872211,-0.87204529374229,-0.6548262202572,-2.65346346097249,-3.02716353159034,9.91458348191689,9.71282125302411,1.30423708738128,2.27421025901654,-7.40000000000003,-7.23259152962375,0.004779352222999,-0.001195683435735,-0.00256121542991,0.330508909709912,56.4165092074703,-20.4549699165336
9.7,4.65956774926944,4.83738179785373,1.00929472360606,1.00983110708597,0.328692317434638,0.337469975755318,-0.944077512294718,-0.906007442924738,-2.22966518277307,-2.74490414333918,9.93303093487419,9.74589596598399,1.15537718812185,2.12802772112422,-7.42500000000002,-7.25762886357752,0.004530563616006,-0.001598788777054,-0.001899224737325,-23.2763543306029,-8.43632325127387,-11.3548159770908
9.8,4.30421487250771,4.71018593932939,1.19804481134228,1.19894066843272,0.361471838337264,0.369944364113097,-1.01898781870596,-1.06030663614127,-1.78970796399641,-2.31377724958126,9.94924349777581,9.77671005638417,1.00625733386931,1.98131594443847,-7.45,-7.28260874874418,0.004254406731935,-0.002408581938904,-0.002435211933978,-5.36379855300736,34.8713662302956,34.5358366186685
9.9,3.89736112280811,4.09487842086202,1.40029541772721,1.39968387333064,0.399248218044903,0.396749672989558,-1.09490461247661,-0.928153900697486,-1.34583708115367,-1.93103923625287,9.96321752286349,9.80534875030885,0.856911075961757,1.83441621354615,-7.47499999999999,-7.30746330103065,0.004244685748116,-0.002457641783459,-0.003077751959142,23.4891796254789,-20.0548983530257,25.23974253959
10,3.44228302342791,4.01131906566308,1.61466496649109,1.61152040548602,0.441392692981841,0.426692857934232,-1.16989768588011,-1.04397825914918,-0.910320278363754,-1.31325146386688,9.97494986604053,9.83194946232519,0.707372016677184,1.68705064858197,-7.49999999999997,-7.33233165239952,0.004157364191818,-0.00111101262792,-0.003084100051831,-4.9114579802482,21.9221919031769,-7.94050821831162
10.1,2.9429977157647,3.26852411465249,1.83963104686043,1.83598589199325,0.487212865576892,0.474751854927942,-1.24202892565869,-1.37797370993832,-0.495157941529514,-0.831599623588926,9.98443788757923,9.85653630869846,0.557673801673062,1.53888773043757,-7.52499999999996,-7.35746494216728,0.003597321381778,0.002128725840139,-0.00306397476796,-8.79211038784585,0.262884055015834,11.5983233756107
10.2,2.4042157356393,2.76891509707975,2.07354242915523,2.06737792105125,0.535960365708784,0.52470116986708,-1.30940244620891,-1.414820977759,-0.111798361185469,-0.482583048752814,9.99167945271475,9.87887587516225,0.407850112416232,1.39119503233648,-7.54999999999995,-7.38280928012877,0.003815030497475,0.004682072746559,-0.002754888458592,10.7546605664868,27.5259588447329,-25.9200721951208
10.3,1.83128360394331,2.27796259160561,2.31463215745752,2.30902900175503,0.586839050095198,0.581701739823659,-1.3702130854964,-1.49443925165749,0.22913501409797,-0.185763057777697,9.99667293212549,9.89895475590303,0.257934658604713,1.24385059207612,-7.57499999999993,-7.40835235737317,0.004664375117428,0.006690708572606,-0.000846994680748,12.9539179540105,5.98223686956978,-37.4114610585477
10.4,1.23011701173895,1.66674454962873,2.56103161425149,2.56020289397676,0.639013664960482,0.633659734414698,-1.42279223873864,-1.33167787246109,0.518097701076119,0.331683836003023,9.99941720229966,9.9167074590721,0.107961170583162,1.09619246456165,-7.59999999999992,-7.43409759100647,0.005467851963946,0.007783326248288,0.001268711781932,31.3064436122212,4.10242511681915,-23.5114190793235
10.5,0.607125512224452,1.1066310992155,2.81078544439705,2.81264405548201,0.691618893324219,0.684624771966652,-1.46565006821122,-1.2027113016769,0.746853483887027,0.712806857834516,9.99991164578803,9.93196769806906,-0.042036608246312,0.949040733059683,-7.62499999999991,-7.45977197009207,0.007050633458428,0.008700602756058,0.002381798590177,-0.606995164385792,14.1612364228889,1.6490741300481
10.6,-0.030870248537696,0.592134416294618,3.06186721916438,3.05955791704307,0.743768704927603,0.748658856151741,-1.49751320905657,-1.58846224087797,0.908673286170801,0.739724393524107,9.99815615134292,9.9448118769374,-0.192024929016272,0.802539021713955,-7.64999999999989,-7.48531523045071,0.009516783924584,0.009852671016573,0.002405485629608,4.68141335229822,9.57613880175673,-3.67231054190534
10.7,-0.676727625231428,-0.194281852017508,3.312195715375,3.31356779398381,0.794565924184453,0.794556463007124,-1.51735718906816,-1.57405160522616,0.998498734398743,0.918251358430888,9.99415111394317,9.95549940446784,-0.341970044987302,0.655302703992308,-7.67499999999988,-7.51094921991328,0.011414627613093,0.010430043081563,0.002420664079543,28.6762838718997,25.6003590688721,-9.57834654347232
10.8,-1.32307616525921,-0.948482434331862,3.55965168000957,3.55810119081226,0.843111929630607,0.855081229196076,-1.5244328931525,-1.59473810242951,1.013066385642,0.999491287386375,9.98789743470528,9.96412237110192,-0.491838219140885,0.506715972966218,-7.69999999999986,-7.53676840710327,0.012087091679156,0.011474624271565,0.001967088969679,8.21395335632512,54.8320690159732,-0.168333573257881
10.9,-1.96241560115292,-1.61015847616464,3.80209494698826,3.79790722624583,0.888516397165322,0.889851547321105,-1.51828652834401,-1.5108539557105,0.950989546251568,1.07098536138058,9.97939652068072,9.97069999734012,-0.641595731770089,0.357833768547552,-7.72499999999985,-7.56257866000707,0.012578711660695,0.011486820269826,0.001688316559499,33.6761222212818,8.48701883312521,-4.6637819850874
11,-2.58721629166195,-1.8867732515692,4.03738177023195,4.03446371605439,0.929906998940959,0.918393155768128,-1.49877268044906,-1.28959630952757,0.812795638614056,0.914834858680625,9.96865028453927,9.97520829770826,-0.791208888066356,0.208840993278074,-7.74999999999984,-7.58829933677023,0.01305966122565,0.011796885278245,0.001670121645475,17.5611422887205,78.2162210844604,4.72421753237162
11.1,-3.19002072474295,-2.69523877710207,4.26338223559128,4.26062806951276,0.966438970066535,0.964020299263576,-1.46606019603818,-1.33633826314088,0.600918155612117,0.912658200239258,9.95566114413873,9.97758411209318,-0.940644025700696,0.058594351263145,-7.77499999999982,-7.61414189705143,0.012340495982166,0.011822009956704,0.001160230834639,-1.13310199171202,57.1379146391022,-26.8402078008405
11.2,-3.76354467994073,-3.3794780646851,4.47799761379392,4.47731696346746,0.997304456344163,0.994732860350632,-1.42063077087077,-1.46230749704798,0.319643349654726,0.650966029378338,9.94043202198089,9.97781845809761,-1.08986752239757,-0.091894093576181,-7.79999999999981,-7.63991779833214,0.011422276563944,0.012312335253099,0.000608778474238,7.03350952020192,-10.2376312770609,6.94613917568071
