time,x,y,z,l_{d}-l,beta,alpha,tau_{u},tau_{q},tau_{r}
1.8,1.12516343304641,11.4695249594568,-1.7064050371396,0.959983659088103,-0.420511993009483,0.144062173262831,113.641742208852,111.375127458206,52.2228284833921
1.9,1.45393617885031,11.3630460115953,-1.82083888730603,0.714881972928971,-0.447698616520214,0.171390188752302,0.845773656702159,108.623546213906,61.4526915079801
2,1.75927599040031,11.2835065023268,-1.93231583684242,0.511323065839065,-0.471865611176195,0.200907186868585,-72.4793411031243,108.309773516248,98.3760519625535
2.1,2.03044861496685,11.2320980733602,-2.03595557708332,0.356073715079382,-0.487987527239914,0.228346876477849,-64.7331714259828,107.278271634747,85.1038930865522
2.2,2.26591513077811,11.205860915549,-2.13013502317911,0.245643018928685,-0.492692062527383,0.249113163631384,-98.4942772757924,105.507429477534,109.949655133174
2.3,2.46418460303993,11.2005215730832,-2.2132814846308,0.176224643637019,-0.484090993291285,0.259064305217261,-94.376241820969,104.824780727715,109.215669105601
2.4,2.62411742909297,11.2104668024404,-2.28391203387959,0.144568216982583,-0.46209132638769,0.255139433404301,-83.9944755217758,104.298938183938,108.526360977395
2.5,2.74873685670437,11.2300577746005,-2.34233712625839,0.145277124248951,-0.428923289612404,0.235981173212501,20.940382340735,106.231606679673,107.827692763424
2.6,2.86515506059256,11.2633082038174,-2.40136415951033,0.149677089584726,-0.39249644189964,0.206068265426111,84.0820697636919,102.60747588603,99.4362438963646
2.7,2.98524832054437,11.3141634228229,-2.46771474470778,0.143183894230351,-0.35706820026806,0.171000465747374,34.3176989915012,101.905757508195,85.4036783964761
2.8,3.10441670542793,11.3813459906971,-2.53999470973315,0.128062705789486,-0.322896578237921,0.13363428546883,36.3335840436107,101.776657288393,69.2174625225544
2.9,3.21795477962881,11.462236688099,-2.61635986828406,0.107743055141092,-0.289848418350277,0.098090569576876,20.8782296040969,102.581111347155,21.0199698364693
3,3.32370419622941,11.5539737498002,-2.69579004185977,0.084339211427325,-0.260234224383703,0.072507359654315,20.7002999696086,98.4106097293797,-9.42956905200142
3.1,3.42052656961806,11.6518366204388,-2.77496146109119,0.062605470702119,-0.242540889063666,0.056159880539641,10.1961481097337,99.343068509197,-15.8992859297772
3.2,3.50866357143346,11.7515874761893,-2.85164489339294,0.046046973875142,-0.224476255641479,0.046842382840371,0.3613382259817,100.173116258562,26.6139202096948
3.3,3.58941662733851,11.8507511446934,-2.92541596049353,0.035715934207663,-0.205766370827013,0.041442298849525,-24.4264944290846,93.4046446393904,-29.2946428846114
3.4,3.66489281330772,11.949118258843,-2.99699206154128,0.030328340637945,-0.186584663503754,0.038362228949388,51.0028710419901,96.4227512798736,10.0768422216592
3.5,3.73805136773934,12.0489142940674,-3.06842994602904,0.025874936734685,-0.167405216920934,0.038567356366152,-34.8899245047022,91.6014888799935,11.1041605597158
3.6,3.80950780723458,12.1494713544478,-3.13962286833494,0.022573168609152,-0.148190446746312,0.04059739469578,38.3924636147386,95.2641748309197,21.0981030778361
3.7,3.87944003259087,12.2499097441049,-3.21021132054639,0.021144956422362,-0.128855491520804,0.041916650742352,9.92603502219674,87.2714546323152,-1.06476285193857
3.8,3.94952816430335,12.3522792476294,-3.2816927406354,0.018583958599936,-0.109567093269602,0.040437455294403,20.6040204391745,93.2534039166632,9.21278639377618
3.9,4.01931831773704,12.4561263744735,-3.35368754982973,0.015585738713666,-0.090277195582281,0.036110231667081,14.9789340513309,91.1562222763863,2.76438463987775
4,4.08834296903254,12.5612879367222,-3.42596835583578,0.01256080241203,-0.071019275381197,0.030777327176125,41.9772412061899,94.9082977316133,13.9481194435405
4.1,4.15618107948542,12.6673884476982,-3.49825293583527,0.01008732706941,-0.051775333536544,0.02454060331372,20.6728978104318,78.8049181322398,-13.4849161393434
4.2,4.22295213453369,12.7747469156726,-3.57079765283074,0.007726830940535,-0.032556156519517,0.018185580175703,7.96766396777164,47.174465600611,10.6723172500173
4.3,4.28845803107834,12.8829322042886,-3.64379569520542,0.005775747643536,-0.01577584770846,0.01380765835429,8.31986303751964,-19.9893540193568,15.0386527179891
4.4,4.35279862906779,12.9916678123141,-3.71663934560549,0.004720082310977,-0.013176765201637,0.012343434583607,22.3436118062496,-58.7683696420657,-8.8022528336659
4.5,4.41703606221953,13.101902113652,-3.78807370293909,0.003975670673862,-0.017762688690611,0.012808446943529,10.0006142875164,-3.49283330058071,12.8069740973327
4.6,4.48205413436102,13.2143932601568,-3.8575562657438,0.002727364303428,-0.018975993731546,0.0160017651804,-2.87833563562633,2.90942039394747,-11.2096106927233
4.7,4.54789921748143,13.3283699097585,-3.92495691399367,0.001475149985499,-0.014873088336967,0.019447827670609,1.35631070419533,7.13983712875329,-3.64928095494303
4.8,4.6140335457471,13.4423500597161,-3.9902220689259,0.001521496969613,-0.008331307970217,0.020489162849081,-8.35178247135033,47.6166850424802,-0.003891996002206
4.9,4.68076516072082,13.5571073327161,-4.05430346304684,0.001626891969901,-0.000780560058994,0.021119159818647,2.11638936826763,-0.423731707801925,4.84370096686168
5,4.74797213685043,13.6727387252472,-4.11756854298465,0.001553354816575,0.006983326368653,0.02126879227635,-3.24967784209178,-10.3282291300323,12.9287015462956
5.1,4.81614771010413,13.790288478335,-4.18071675283949,-8.20391805618215E-05,0.013614079228232,0.021405456789565,-26.5511002777519,-10.9411681156783,16.0702483507204
5.2,4.88423206392085,13.9079492042829,-4.2426690563283,-0.000967596470046,0.015882243669536,0.02054430187406,3.6005554379029,7.73982184810024,9.62628695844912
5.3,4.95216643233716,14.025755072115,-4.3030547535297,-0.001006324393069,0.015918714707739,0.019635289394227,8.13533402170219,-38.6060778996183,14.8150643725566
5.4,5.01976287818035,14.1434969162465,-4.3614473397188,0.0001617268878,0.011845529387507,0.018619520697271,31.7689794973045,-0.631604151661581,17.2099760464312
5.5,5.08775251188442,14.2624062074017,-4.41805698074776,0.001067680358814,0.006967622788487,0.01802597639047,23.4059768672572,30.3424772219154,38.6652486362341
5.6,5.15594039205569,14.3820932684705,-4.472729697363,0.002112010115423,0.004243270060215,0.018483350514696,-3.01507796669964,-4.62479698565883,-23.4176276240819
5.7,5.22434668651863,14.5023025723715,-4.52564159450272,0.003381417110382,0.001980005285925,0.018926342280491,9.59577980375315,43.7274965264355,-20.7891136153814
5.8,5.29342373682262,14.6236562722828,-4.57736987323002,0.003920086921422,0.001653233216126,0.019256870857615,20.797656305502,6.1822402321186,-14.9899594818991
5.9,5.36311587439038,14.7460182334906,-4.6282219001359,0.003731564204592,0.002866091184414,0.020713695254131,14.9285193543849,14.3417664730251,-13.0954462568629
6,5.43336988703248,14.8690859677181,-4.67839059896678,0.003004776710094,0.004140317870125,0.021347771487852,22.8422618376606,9.04394164084175,-50.781450110583
6.1,5.50372739727954,14.9920803419282,-4.72770660042805,0.002633434141043,0.004847249054101,0.022201412353418,-13.5480597032643,10.6733951877541,3.5736556238116
6.2,5.57396198772497,15.1145855789142,-4.77604854208441,0.003091831150055,0.00499247049677,0.022227327879612,-3.29814061141714,31.0715629648242,-6.34622533646325
6.3,5.64416844527485,15.2369369828171,-4.82353263488622,0.004009399720768,0.004781883628976,0.022473257636015,14.5135871664654,25.4780522195256,2.11931325970119
6.4,5.71483954290679,15.3599606568096,-4.87050079406505,0.004355319651606,0.004621390276434,0.021755710148621,-18.2499526690141,55.1096510274896,10.7523628295712
6.5,5.78550421671418,15.4830216241902,-4.91674028291935,0.004931077391846,0.004236107409422,0.021041786444171,-1.69327546095563,32.524319889671,-7.51440742628123
6.6,5.85637196886315,15.6065600169332,-4.96244886338591,0.005204830416184,0.004334064452487,0.020611652778902,7.34436060796893,28.0858106399569,-1.49062083672633
6.7,5.92742095584221,15.7304971738455,-5.00770209107167,0.005222863261459,0.004698052384498,0.020074527889749,-14.0862207512949,25.4999944364439,-25.7394022316353
6.8,5.9984767546635,15.8545119001503,-5.05244343221993,0.005345517414133,0.004178873776646,0.019706397922238,25.7154027859146,19.8872257306244,-27.3936419401185
6.9,6.06950798483231,15.9784945052726,-5.09661645078248,0.005690824460422,0.003530742594648,0.018961825861981,26.4426216831052,22.4914329696039,-16.7122997517952
7,6.14078521440704,16.1029434453569,-5.14042017631779,0.005653825280205,0.003086761803435,0.018656511762431,-0.726862700618832,-0.720677014278479,-18.6401835534976
7.1,6.21225331111839,16.2277409904079,-5.18385102629999,0.005355923114547,0.002608864840239,0.01881245570743,-1.06552734146036,7.64663903028147,-7.89270965208058
7.2,6.28380635895202,16.352540619905,-5.22686540574468,0.005146039972084,0.002458687370224,0.019000654375572,21.0098696848334,-1.18580347017096,-30.2411679340443
7.3,6.35537269484569,16.4771992827971,-5.2694545183028,0.005177341708451,0.001891412022333,0.019549292340295,8.8845187451913,7.22932590644865,-8.08216677446623
7.4,6.42709160197418,16.6018446646186,-5.31168280199026,0.005257483946103,0.001128726360816,0.019610653623323,33.1243635182891,59.6047758181688,5.4437634151851
7.5,6.4991783400713,16.7268944113101,-5.35370638075107,0.004889940487488,0.000803066010541,0.019151827490563,-1.09522737017189,49.7159713473006,-7.18627578583097
7.6,6.57134104811717,16.8519776577826,-5.39541804769035,0.004550385292196,-0.000312910474662,0.019157110900451,-11.1197794095549,23.5485782737952,-0.752755932362706
7.7,6.64336334101547,16.9767545950283,-5.43668991591977,0.004659224161181,-0.000743844972781,0.019735905910441,20.9244967608064,22.6258090750019,5.58106757811292
7.8,6.71552017231235,17.1015442389857,-5.47771417758149,0.004765909115754,-0.000643764112144,0.01885450021091,8.04776639309112,60.714527382184,-41.7141460216426
7.9,6.78780564395358,17.2265125951421,-5.5186304276069,0.004694484053075,-0.00042783836163,0.01732654769562,-1.5457255177516,30.5520528938515,26.4782117881219
8,6.85984151821439,17.351274709197,-5.55930228534464,0.004982003019918,-0.001020525244207,0.016227642938318,-7.59864101907385,16.5809130009779,12.655537622848
8.1,6.93187629960158,17.4762895170855,-5.59983797900627,0.005096365326263,-0.001635757488131,0.014844696855981,-11.4008978517328,38.1085679260814,-5.95992011282456
8.2,7.00374232662921,17.6013062233293,-5.64012944909754,0.005355756751809,-0.002938283338687,0.014856433977564,2.3509518888086,10.2568627503543,-8.05255926317573
8.3,7.07556414454169,17.7263564947024,-5.68017088952674,0.0056764363858,-0.003426498940953,0.014848590272376,-8.79184940409435,-3.21987929727767,-9.00192099039566
8.4,7.14760089624751,17.8517362094376,-5.72011748559539,0.005645843048365,-0.003897536762403,0.015819860118651,13.6537881472201,41.8198242079348,5.63420420514363
8.5,7.21968613721251,17.9769725351143,-5.75989450263511,0.005759655837865,-0.003834542449011,0.016891942764871,-36.487419728995,40.8750247157749,-13.6219320152632
8.6,7.29187048817674,18.1020276742828,-5.79956473309751,0.006008899804886,-0.003789225601405,0.017592819883887,-16.5590629802846,33.7930690121827,5.30634019351923
8.7,7.36417236116711,18.2269858794784,-5.83914926170096,0.00630824296965,-0.004403350156159,0.017151629070469,11.9211880197452,-5.39977685662225,3.78661736352715
8.8,7.43664863414378,18.3522010290114,-5.87869890674474,0.006319334216119,-0.004544255304706,0.017251502378471,-1.56242662907123,11.7180062678852,-8.68592635544882
8.9,7.50892264868341,18.477086885931,-5.91807430839226,0.006749350130475,-0.00412335805734,0.017094477274731,20.528482841577,40.884347659744,18.6348001534766
9,7.58123239215562,18.6021143559148,-5.95747340918089,0.00703726284714,-0.003965322611226,0.017994222680861,-3.66140307061087,28.4676666127463,-1.2967600126527
9.1,7.65359523928703,18.7271769618185,-5.99685433112892,0.007275821356959,-0.00429037128084,0.018884573707455,19.6831155215389,12.8040857661061,1.05523237276523
9.2,7.72620375845574,18.8525026819423,-6.03625048272742,0.007173913999549,-0.00483047473537,0.019146601185555,-9.63442382917025,54.438911445708,-4.55808100531708
9.3,7.79918562123222,18.9784087970795,-6.07574027396947,0.006383499263979,-0.005084966169459,0.018598717731825,-6.1503721222565,12.8307355399413,-13.6264078460508
9.4,7.8718274397841,19.1038920889283,-6.11500226652893,0.006169278294242,-0.005274037656071,0.018606985191892,-6.8546226848365,44.5819281324904,-1.54453088364277
9.5,7.94428498026705,19.2292413273493,-6.15414470661247,0.006186125003191,-0.004975216889103,0.018968894618528,6.14742611248968,4.84758212425311,16.7144505460612
9.6,8.01688576434373,19.3549617572082,-6.19337197251554,0.005800580329973,-0.004936035327522,0.019499941303228,14.5774921373299,13.3569552262204,-26.7259979586217
9.7,8.08946700431352,19.4806986701515,-6.23255747474638,0.005421431801802,-0.005640093189134,0.020194812703931,-12.2098489991631,24.0439831074424,30.9030069440865
9.8,8.16213531181615,19.6065730396841,-6.27170283720479,0.004896396509968,-0.00582090523274,0.019734122189912,-0.052099511671603,19.4692652017429,2.96796305375032
9.9,8.23443229297317,19.7319636972781,-6.31063446631177,0.005009601236547,-0.005387322359341,0.018899983037924,17.6561921337389,56.5061150166572,-28.4191165954774
10,8.30666876545789,19.857605282351,-6.34965329130047,0.004916418433602,-0.004012022932351,0.019266419925818,-22.5128364960785,67.1567610988538,18.4206395568373
10.1,8.37883534037374,19.9833384123877,-6.38882984041635,0.004736939345254,-0.002082979164168,0.01918250407251,16.0572505758699,27.8010646850915,1.99572603154196
10.2,8.45066084495973,20.1087030463774,-6.42810357959615,0.005002060902045,0.00030182743632,0.019837437144517,1.22968011629644,41.4990619284078,-2.10716940755369
10.3,8.52233037925374,20.2338886773683,-6.46757421731589,0.005439214544096,0.002084719544773,0.021565294883943,-24.7712698446001,19.1583923352362,-36.9750528345714
10.4,8.59392084613865,20.3587844497006,-6.50718043932438,0.006122333757143,0.003644610109301,0.02348576142848,5.01163924332337,40.6161000656038,-0.734924386619887
10.5,8.66543988965309,20.4832330865147,-6.5468303188353,0.007204916310396,0.00499092551048,0.024787237838064,-8.07013605099174,32.8355990561142,35.4539666158599
10.6,8.7368013119472,20.6071315466642,-6.58644150793406,0.008836130636681,0.006087431332182,0.024909965003472,29.0299483033194,39.1151813002995,13.9683426992408
10.7,8.80826475071813,20.7311879855954,-6.62617876929603,0.010253981539067,0.006858797078944,0.024317688888704,1.1931154129249,56.5147653192266,-32.4203587144037
10.8,8.87971030867862,20.8554508960021,-6.66597594375781,0.011491328732753,0.007221209724193,0.023676982426466,-8.41602899256714,26.3482942681205,-4.0824705993105
10.9,8.95116351234031,20.9800604793268,-6.70582934273111,0.012418992068088,0.008044362708687,0.02274417966315,28.1082716720204,44.6810258835789,8.00046085678812
11,9.02262800554176,21.1051044799817,-6.74578889050948,0.012948308547821,0.008781145361955,0.022634086611263,26.5208373979466,31.5227719582223,11.3760299859179
11.1,9.09435582958684,21.230913078544,-6.78594647709916,0.012658580330094,0.008772817347381,0.022831550830029,14.3168889885743,34.3508744259596,9.47027914536604
11.2,9.16624844606777,21.3571123497464,-6.82615011092941,0.011951054869144,0.009081391728997,0.022156796011401,18.7693639210664,19.0822537583244,9.26354885339429
11.3,9.23848380873899,21.4840850574567,-6.86653308305001,0.010384581811231,0.009522830967837,0.021772608155191,16.8898309312367,21.5227768052982,-0.455039873570872
11.4,9.3106296546707,21.6111255445176,-6.90687225966482,0.008815656286315,0.009664163824221,0.021352079006519,25.0657878998047,8.08592346493524,-28.4724650288531
11.5,9.3825797473013,21.738004952757,-6.94704748560329,0.00751842266124,0.008926336764563,0.020995262716604,-21.5841303199028,8.73883826790827,-33.5371591194243
11.6,9.45436617808911,21.8647275907669,-6.98698886693135,0.006492060821627,0.007516795641304,0.021148422534557,-9.2643964445956,52.3157550552081,13.8913041241023
11.7,9.52598214160601,21.9911862932636,-7.02660335420185,0.005853880524645,0.006507146613855,0.021487192657336,-29.1525475383616,33.6332408671962,2.77673810756628
11.8,9.59745739211825,22.1173184774391,-7.06591652355331,0.005635713444377,0.005621713236375,0.022498093927205,13.6704565918198,-3.37705742583226,-11.6469931303554
11.9,9.66882770680053,22.243020008958,-7.10492238397199,0.005909587230395,0.004336108052241,0.022531887597531,18.8083691226831,5.59425580471835,-9.12466634898638
12,9.74046056304469,22.3689703244951,-7.14382630332419,0.005876081073077,0.003435637505708,0.023086186857511,17.4008103673685,28.8895500981089,4.42600240307971
12.1,9.81217996234948,22.4948645642929,-7.18258521926333,0.005886281364885,0.002696529582688,0.023333005715821,47.0503975031489,58.0525615613644,14.9412084738086
12.2,9.88419727976562,22.6210449634333,-7.22134243165147,0.005514803224147,0.002026274643432,0.023376497655602,40.5740831336674,39.7471084962546,14.0095720969248
12.3,9.95617439481694,22.7469898000636,-7.25996953024747,0.005394289201602,0.001826022620683,0.023177406819899,30.9333226614631,16.3389230352027,-16.7184390833648
12.4,10.0280479329686,22.8726661736024,-7.29848600726194,0.005577520784751,0.001245141795125,0.023228548631961,36.5982684387017,10.8278350333668,-0.750327141435776
12.5,10.1001427862968,22.9985829273,-7.33705786292463,0.005439180276983,0.0012893275427,0.023014870454463,12.2935276437861,21.9416920995053,47.5257127215278
12.6,10.172223032762,23.1243630258626,-7.37564257183939,0.005419546736545,0.002123182041314,0.022799450530684,21.6472943461774,47.0664741670081,8.95440344371024
12.7,10.2444537617436,23.2502684369622,-7.41443466937883,0.005169599695336,0.003628784465512,0.022630829730278,21.396403940539,49.1833633363504,21.0177357696367
12.8,10.316564898625,23.3758485502935,-7.45335795486897,0.005216396372394,0.004485526622551,0.022551827991362,-8.93970123368479,37.2991376263165,11.101563764189
12.9,10.3889040605445,23.5016411077773,-7.49254230892061,0.004908789829414,0.00564853594893,0.022553128260369,13.171237278768,24.4358618769725,6.17755920117412
13,10.4613529365802,23.6274053691341,-7.53190951952081,0.004525694077481,0.00649048865037,0.022942033622494,10.7981772916103,26.5542090051296,5.87879510534454
13.1,10.5340141101266,23.7532369685215,-7.57149216881782,0.003929510772417,0.007968131714736,0.023517169872732,11.9308121696226,70.0691420877666,5.27670112972787
13.2,10.6066214383224,23.8786188493308,-7.61116615057764,0.003713846601201,0.009568406025834,0.024500140531592,47.465878440178,43.4588105871178,33.2936583476263
13.3,10.6795658659554,24.0041207698443,-7.65112719537463,0.003163358262904,0.010603509252324,0.025498104432105,46.4340653686202,42.6276401101498,3.00040037210934
13.4,10.7527639076808,24.1295212665673,-7.69121073981949,0.002546600460048,0.010120512510967,0.026436187660912,4.71829285428608,43.2163230818222,32.1645266876302
13.5,10.8260257359654,24.2545424083933,-7.73116605648187,0.002252213445241,0.009174529685928,0.027932473889131,29.1480461213692,21.6956350258018,9.79379589220008
13.6,10.9000356670749,24.3802166764278,-7.77125467837539,0.00101899154899,0.008696540831222,0.027859605695305,-4.40153198592546,11.1071974721922,-8.60816388440019
13.7,10.9738672907047,24.5052029360293,-7.81102101917509,0.000533161341329,0.007045155852357,0.027184072810211,-4.49701475798471,-2.06347818715636,3.3480242192181
13.8,11.0467420032769,24.6284586556564,-7.85001804851675,0.002156576665923,0.004951007780208,0.026796317337045,12.7800524787627,33.1074759744878,16.761016523481
13.9,11.1196761597374,24.7517760601571,-7.8887515763974,0.00376778402215,0.002823139998235,0.027040102995338,4.81133247554295,12.8737960853572,-17.968282958922
14,11.1929973221141,24.8755321706755,-7.92730038661111,0.004873588909887,-0.00088622796236,0.026305252283761,7.54778374088381,33.1918311128947,-11.3202975058231
14.1,11.2667386226008,24.9998464008976,-7.96557346860731,0.005380909901401,-0.004175917839744,0.023034619988333,9.74173951677856,47.0069851825043,-14.4504103708069
14.2,11.3407212415953,25.1249050717049,-8.00364978056246,0.005197300690587,-0.00607048464421,0.019201458790049,-8.39233665865624,23.1262162776756,-8.67177043666407
14.3,11.414468082258,25.2503132034803,-8.04142534541814,0.004907750248444,-0.011420779043549,0.014973304730941,-20.3552326099617,12.5626345641272,-15.1658325511855
14.4,11.4877852674608,25.3758564843237,-8.07853562306642,0.004877525282672,-0.019068762835937,0.011803336792958,1.37112570698049,41.7921998224228,-44.0419497430835
14.5,11.5607895113465,25.5017064592023,-8.11483171875698,0.004946245310573,-0.025063840526827,0.012231041248498,36.7611106120244,8.33226270620228,-23.1450209105988
14.6,11.6329630856736,25.626242641194,-8.15012066292355,0.006777663031181,-0.026887492891442,0.015299951938817,-4.70427132722011,52.5523342740487,16.5035599024766
14.7,11.7060883265352,25.751664403478,-8.18554561565562,0.007384437881336,-0.026256667282681,0.018541583077122,4.24579354098237,43.0933949785906,13.9476293234199
14.8,11.7798912212099,25.8770921416926,-8.22124473706793,0.007602314868804,-0.025690662544542,0.020347695177176,15.3535074360192,15.8847762046199,-9.84165695824926
14.9,11.8537548011629,26.0015905242607,-8.25708370071663,0.008544782830733,-0.023217477837787,0.021116374213626,20.3270892176373,48.1642930165724,-29.7064824347694
15,11.9275918872768,26.1253823453517,-8.29332777508219,0.009994420664625,-0.019012012187857,0.020982837565226,-41.6323668494992,75.2031388249929,18.4938167438015
15.1,12.0076835139793,26.2596140891743,-8.3334394584241,0.097964947337859,-0.022683364419197,0.020743379069889,94.1804251017794,69.3374688958962,-10.699847584391
15.2,12.102441098177,26.4189303878088,-8.38240579540369,0.155801238574095,-0.021166324134116,0.026504183249413,86.2193471048353,77.3696836148544,-2.93471168414582
15.3,12.211758220151,26.601722239499,-8.44092692236213,0.184666689497449,-0.018279838623394,0.03347471491927,86.5215725860152,70.0693729563455,-14.6548321450022
15.4,12.3345097428645,26.8047998434809,-8.50888030347717,0.187747772607251,-0.015540556363267,0.041599568876898,94.0676216752854,16.6607401258001,16.4496574302047
15.5,12.4682910745036,27.0231548731817,-8.58507032534911,0.170661137512728,-0.012926122028016,0.046399580311358,31.1101670203557,45.3467506442657,-13.6944107334984
15.6,12.6029555382425,27.2407675752443,-8.66381209577581,0.153131018922254,-0.010047858582576,0.047185134427087,-14.0111374062671,50.8222067159598,-2.00932544526844
15.7,12.7324935324055,27.4497016182956,-8.74183021111221,0.145489254777034,-0.006718866237113,0.045811757123675,27.3910686229398,27.1398648796018,22.1832294941198
15.8,12.8578193422159,27.6530365195572,-8.8197895921826,0.144498929726264,-0.00343419341416,0.044059155387327,49.8252822741137,32.883396607599,6.8126010030878
15.9,12.9802233386307,27.8534515022187,-8.89832647052518,0.147106466438626,-0.000703788485375,0.04218087305363,28.3249029723957,71.9037500793305,-24.121800064593
16,13.1003007568081,28.0519669552965,-8.97747411508498,0.152158907603636,0.001875328176984,0.040533538191323,24.0156717425407,47.7508213497193,-9.3438285260231
16.1,13.218531440367,28.2491733006591,-9.05722319633245,0.158937227253196,0.004389735976932,0.040352407716066,11.1074255175708,43.8500375625862,-14.0738661308293
16.2,13.3354615916274,28.4454301407636,-9.1375138515637,0.166910660671882,0.005546123988515,0.041329266348698,49.3736735995864,55.0986593608553,11.3568236642576
16.3,13.4523796200074,28.6421498546884,-9.21865360563232,0.174228284091021,0.006417943665187,0.041747657503606,49.5287372939685,-3.22744146313559,-22.7264788452625
16.4,13.5707640875334,28.8417401491799,-9.30148973096768,0.177948178356599,0.00839427858667,0.043128860955679,21.2525173494187,27.2980161514842,-33.2705329827529
16.5,13.6907023608451,29.044131272123,-9.38606756725844,0.178075116892791,0.010225472677167,0.045301018179888,24.4008071055969,3.37651030431716,-0.098870571976581
16.6,13.8114738992475,29.2477067077707,-9.4716734121618,0.176512643164299,0.011018434569134,0.046089019398732,82.7497836213786,62.0613777201442,-38.2624004790002
16.7,13.9327681334646,29.4521756470062,-9.55792195698079,0.173766254311992,0.011260840459058,0.047341443180923,53.3895517406582,25.3076064059374,8.08642873119076
16.8,14.0543222340067,29.6572306182375,-9.64448036366952,0.170317231090769,0.011417460306607,0.047742833901152,69.7686233506316,21.7629893131848,43.1863684060999
16.9,14.1754383890598,29.8618348750658,-9.73077106603118,0.167526772539884,0.010192914621852,0.047542306624537,-0.417803094042493,-15.6197241636129,48.5690451049619
17,14.2956993101549,30.0655863033386,-9.81628050587702,0.16608029047655,0.007009603340908,0.04678962094132,30.9084105199682,17.7952204424879,10.119316243195
17.1,14.4148430420002,30.2682911641858,-9.90057328892812,0.166395507055513,0.00345769242603,0.0467931644074,69.0179184065457,-8.81645304235581,5.32131302336913
17.2,14.5334532499594,30.4708441343194,-9.98383141026936,0.167410585834552,-0.001860584055853,0.046799995722528,7.6710177985459,46.3639200742713,-26.3545433310937
17.3,14.6516618299163,30.67319461618,-10.065866948528,0.169176724570897,-0.006527818394602,0.044952238838611,37.8167781251875,22.481590496103,58.4396720632862
17.4,14.7694470758582,30.8758250007505,-10.1469838756461,0.17119871724824,-0.009884548269074,0.042937369508967,16.2539749453197,27.0748719675045,-40.1356914698564
17.5,14.8870134413397,31.0793603340722,-10.2277297333928,0.172683836445992,-0.012267025582282,0.041978070514814,21.7498695842813,40.2195689080455,-44.3078226755157
