time,x,y,z,l_{d}-l,beta,alpha,tau_{u},tau_{q},tau_{r}
31.3,-9.83381766299551,-1.75469215596511,-12.5533540910288,0.207536215716881,0.026051348130584,0.048284415213152,35.3630097060295,-1.744949415043,6.2369089575456
31.4,-9.85902350560268,-1.61256619267955,-12.5818062413241,0.212411750513749,0.025456204443651,0.052290484046827,35.5084681798826,-1.87163646683855,6.23085688116524
31.5,-9.88213027152509,-1.47008523482289,-12.6104681490478,0.217308554287413,0.024983310346012,0.055652467851036,35.6405335221893,-1.94255633623137,6.23392649645973
31.6,-9.90312784385422,-1.32724099792361,-12.6392849348225,0.222193802577988,0.024624046026016,0.058344506594346,35.7601955912016,-1.75879847247023,6.24416356126533
31.7,-9.92200577326297,-1.1840212812659,-12.6681688670797,0.22703877299813,0.024368537629856,0.059912236811027,35.8665524129889,-1.55710399706365,6.2604084659502
31.8,-9.93875301813754,-1.04042357595924,-12.6970456725687,0.231814934590698,0.024206357885683,0.060565979201549,35.961652619983,-1.32943207097457,6.28170816175251
31.9,-9.95335836003446,-0.896453316734249,-12.7258512771845,0.236499757906159,0.024127758228567,0.060459496560982,36.0472402809018,-1.07390324215122,6.30704463718006
32,-9.9658107461272,-0.7521225503854,-12.7545301935616,0.241075736422671,0.024123384855804,0.059715076859342,36.1247928181633,-0.79315277212298,6.33546804033429
32.1,-9.97609956532659,-0.607448879740097,-12.7830348049197,0.24552954484301,0.024184249588377,0.058437812312648,36.1955588717683,-0.492774036228293,6.36612872749269
32.2,-9.98421486674182,-0.462454573862701,-12.8113250617871,0.24985132452482,0.024301768632558,0.056722847863473,41.5757311370536,-5.22492163834476,4.24784913132105
32.3,-9.99008478734743,-0.31607125969216,-12.8395899864632,0.254034064864971,0.024467809804528,0.054658339156172,41.0512151449783,-2.70567899111464,5.674038028943
32.4,-9.99356860799628,-0.168506802875514,-12.8675373842279,0.256956416067065,0.026302779745296,0.049449180901591,40.6057260853391,-0.626469830733915,6.22592230333084
32.5,-9.99461598029352,-0.019949775180672,-12.8949785654828,0.258821402783165,0.028500947004687,0.042367131894969,40.2185130072116,0.529871647025627,6.5570345206553
32.6,-9.99320861918653,0.129402254222585,-12.9219059669882,0.2597965781559,0.030721572906974,0.034890361054883,39.8809567981884,1.27149004170943,6.80951095614341
32.7,-9.98934160184374,0.279378524996785,-12.9482966143432,0.260033794141901,0.03285600047286,0.027593297185946,39.5826901883803,1.87744581709707,7.01966603277069
32.8,-9.98301865971424,0.429826737569012,-12.9741470024156,0.259662056633685,0.034859762127376,0.020606656534586,39.3163657636418,2.40159541334185,7.19750439938612
32.9,-9.97424993553941,0.58061147297403,-12.9994655140297,0.258791117903492,0.036708696357428,0.013978301493513,39.0768061246888,2.86310974137915,7.34615350379004
33,-9.96305063744518,0.731612244915288,-13.0242691599009,0.25751424270582,0.038387028782977,0.007730140878578,38.8603295960645,3.26911215636,7.46705471331602
33.1,-9.94943998592554,0.882721661380174,-13.0485818971194,0.255910647582705,0.039884083749246,0.001877092666885,38.664192022807,3.62243778158283,7.56142616477465
