time,hat{D_{u}},hat{D_{v}},hat{D_{w}},hat{D_{q}},hat{D_{r}},x,y,z,l_{d}-l,beta,alpha,tau_{u},tau_{q},tau_{r}
5.1,4.13749910693262,-0.264376607037197,-0.610931141028003,6.13437653016239,3.87742901375224,6.56791383597484,7.61891750108621,-5.45477263892389,-0.017834579995474,-0.465767681767587,-0.049932104917533,-15.1254698634148,99.8165130615234,-20.6787213683128
5.2,4.06078246085738,0.009693802228294,-0.385073098905408,5.91236577080591,4.22071503084297,6.64907342132347,7.54326397728384,-5.51671856827125,-0.025710992561266,-0.410951640013642,-0.04073233620947,-4.90392632782459,99.9352931976318,-26.6429960727692
5.3,3.91348341612215,0.263233071836094,-0.171691439884911,5.5000215748621,4.45647456282022,6.72695388984422,7.46778962587166,-5.57724492862495,-0.027996461698842,-0.354480894862137,-0.03072931293026,4.76300679147244,99.7681498527527,-24.1466745734215
5.4,4.31709485992359,0.500592751792318,0.029880406914947,5.42681069641181,4.9033465465027,6.80331721577458,7.39121728611741,-5.63756414823311,-0.026850385028055,-0.297918247177739,-0.019091756046588,-1.1452229693532,99.7387766838074,-14.3469572067261
5.5,3.60491951917453,0.725894422770974,0.218300172198841,4.59938364604302,5.30143041297803,6.87775982068646,7.31402881279857,-5.6973209348508,-0.021594090020587,-0.241557404434955,-0.007525827145024,-1.32509237155318,99.8005032539368,-13.8156443834305
5.6,3.67686252153792,0.925647981473587,0.391964058739266,5.0269399398591,5.48992030061447,6.95076279488487,7.23574122766052,-5.75693539430132,-0.013051663509636,-0.186052661820072,0.001728745043441,12.7844855189323,99.8005151748657,-11.7679670453072
5.7,3.44139979285546,1.10090177407031,0.549811263281938,4.19050274683277,5.73734140569673,7.02425873339902,7.15452146894212,-5.81794766762907,-0.004366804435753,-0.132117898992386,0.007132234995964,29.0221989154816,99.9082982540131,-6.93298056721687
5.8,3.18527820974326,1.24719097461406,0.693183928425921,3.70454736548971,6.14130142942523,7.10034941096432,7.06853472703396,-5.8819339343883,0.001107787672775,-0.079814545292937,0.008696873074232,18.845708668232,99.7649013996124,-10.1267449557781
5.9,3.01288236431139,1.36653500847005,0.839917767850892,3.27015590709636,6.14995342201128,7.17996039771634,6.97732762453073,-5.94945449523335,0.002089982648702,-0.028489285116545,0.008198406099084,8.44717919826508,49.04565513134,-31.7693024873734
6,2.80415907760268,1.47000354611595,0.975532307080834,2.8710794289432,6.4934127234932,7.26173678553342,6.88285268283469,-6.01974289660976,0.000927385357658,0.022688925768735,0.00724850355768,-2.80848778784275,4.71658520400524,-15.9529656171799
6.1,2.4793317310663,1.54151756283297,1.09299677445955,2.45776039793387,6.72200482750567,7.34478129454892,6.78612247380487,-6.09207931988689,-0.000778809462016,0.063036616015962,0.004423873150819,6.38250336050987,-97.8860795497894,-53.1915783882141
6.2,2.39344702321805,1.58133850851382,1.17662745504732,2.62331887039365,6.77493175998408,7.42809338267251,6.68836492817089,-6.16330145111438,-0.000229968504437,0.081277752479053,0.012660605024178,-2.37065088003874,-99.9851584434509,-25.7233679294586
6.3,2.21814551228708,1.64106532576828,1.21380053291479,1.75025836302145,6.76570987704794,7.5113988790419,6.58850422265875,-6.23103703519551,0.002550596594562,0.089258939317469,0.025401101063349,6.59339129924774,-99.9355494976044,-36.3670587539673
6.4,2.04895541006641,1.66910159527081,1.24384210223749,1.31655826768127,6.85755256072914,7.59412111238671,6.48539561431289,-6.29414450289274,0.00682650068459,0.091574770196211,0.035111314437704,-1.47053580731154,-99.9847888946533,-16.1945357918739
6.5,1.63367970874564,1.66853481164344,1.26891906600414,1.08297056419546,6.79044861445492,7.67639643907068,6.37852118416447,-6.35239106710691,0.011487780107089,0.08853036119901,0.040688919305953,7.9362615942955,-99.6945679187775,-20.0599998235703
6.6,1.49920718071109,1.65068424212956,1.29212674085552,1.02191766106323,6.88926065562214,7.75897504849518,6.26746696459104,-6.40593367138531,0.015085548635466,0.080267595700195,0.044168495093891,11.5331552922726,-99.7710049152374,-29.6504080295563
6.7,1.51495096142883,1.61606415483269,1.31101549796312,0.496647372909714,6.53303557099868,7.84176505309164,6.15294594368111,-6.45448427168324,0.017751346010189,0.066893356639962,0.045346441518157,-5.97426891326904,-99.8835206031799,14.0951722860336
6.8,1.83900768801229,1.56620938068264,1.31857342582279,0.390604349362487,6.35925780983624,7.92467272225388,6.03555187173341,-6.4978600576877,0.019604734597746,0.04856751271047,0.04363281958059,15.674389898777,-96.2215304374695,-6.13961517810822
6.9,1.32478697078166,1.50486937646468,1.27223869116008,0.147869902671025,6.07556685530464,8.00725781234981,5.91641958182733,-6.53589562092963,0.021496392014404,0.032512381496943,0.037275069247146,16.4449632167816,-1.56760718673468,1.10595412552357
7,1.42719650479286,1.40647124342165,1.2535196372421,0.03880238917801,5.9661783436348,8.09140363011134,5.79347112446817,-6.57028808857971,0.020155895736407,0.024778176002694,0.026236072458249,39.3316060304642,15.1847943663597,-17.9899051785469
7.1,1.50439612504534,1.30594867222207,1.22681072709946,-0.115535758676771,5.36327449977393,8.17723683730048,5.66751151657658,-6.60227749151516,0.015841124224828,0.020028386733716,0.016896053878478,-18.6513960361481,-18.469412624836,-22.1898213028908
7.2,1.46052596604454,1.19966126514709,1.19133281875022,-0.531809391382392,4.83347267373206,8.26363867201914,5.54016005845039,-6.63243381400056,0.010381931824225,0.016528768119044,0.010887706742774,-18.7732294201851,25.6039172410965,-29.7228366136551
7.3,1.66348594696155,1.09976244969393,1.16106887032177,-0.651564515154556,4.32616168072005,8.34833504553181,5.41384742850243,-6.66077751180712,0.007035222010682,0.013444448747602,0.00801679787773,16.0145118832588,19.35213804245,-6.81835636496544
7.4,1.54361293128332,1.00155834881723,1.11292096846324,-0.497579973084624,3.73301510422079,8.43118932119008,5.2874763394037,-6.68786954803652,0.004886482377503,0.010724665446176,0.006543948454428,26.8560588359833,9.47049483656883,-10.748079419136
7.5,1.58114004922132,0.895098619725531,1.06042570840624,-0.528527244558529,3.12361734727853,8.51156272732831,5.16115109763673,-6.71395258850991,0.004305453245314,0.009122889592264,0.006353093961564,49.1928994655609,18.4970051050186,7.42700919508934
7.6,2.14439077745215,0.787554611802063,1.00454002889316,-0.626696526701824,2.56492167762577,8.58978707681383,5.03373582151033,-6.73950388781355,0.004053698282925,0.007833987896163,0.006999086785471,-30.9147387742996,20.3185707330704,7.77117535471916
7.7,2.57152577462717,0.672196987086606,0.942749249472362,-0.659264758086344,1.78904924009316,8.66544838929239,4.90559477496351,-6.76461874538354,0.004586913432347,0.007181471750833,0.007804858116085,-25.351083278656,25.1067340373993,-15.8630520105362
7.8,2.80112724871369,0.573471466869283,0.879077194754988,-0.696531051936225,0.973112770736836,8.73861939434745,4.77650373205347,-6.78948399010234,0.005595382367198,0.00644125229079,0.009035202886446,-17.2363087534904,36.5929156541824,13.02230656147
7.9,2.58424016276765,0.468541455867381,0.805152006368027,-0.566325388809778,0.280647130184419,8.80953419427813,4.64603551807971,-6.814217702212,0.006526391070336,0.005142707132501,0.010560932543306,36.6218596696854,42.6816642284393,-20.9693551063538
8,3.0580126538175,0.379006204333503,0.74603276529603,-0.676745376769564,-0.242814965021043,8.8779228731623,4.51474957433561,-6.83875186516322,0.007951619058918,0.004537684331194,0.012478747665532,1.29612879827619,42.6603764295578,-2.35110074281692
8.1,3.56531977704634,0.285082651927222,0.683396756914869,-0.582315428261006,-1.03463307081799,8.94363836397329,4.38298435764471,-6.86304221939778,0.010190787469216,0.001700814581099,0.015020939207098,40.5181735754013,-1.07728838920593,-16.2718787789345
8.2,3.71666888778886,0.220655453262379,0.614821970339059,-0.509838578568374,-1.56860607519421,9.00653625663038,4.25111903597147,-6.88687161974607,0.013627476318653,-0.001537055819523,0.017569526729663,-6.83002918958664,14.8278221487999,-5.5154375731945
8.3,4.02835536106524,0.158893176957763,0.549663388655654,-0.603761166806219,-2.09156518384711,9.06691952763231,4.11850821410503,-6.91029038362942,0.017500321525712,-0.005093514226641,0.018300315861588,42.0774310827255,-28.380274772644,4.8142321407795
8.4,4.38244830513413,0.114428589265245,0.48205426036503,-0.482005276834833,-2.58594794506934,9.1262277803411,3.98233642842133,-6.93379859099205,0.018566171911571,-0.00876926075919,0.016752156064185,67.2366321086884,26.6169846057892,-6.77717849612236
8.5,4.66123285029575,0.076867135220247,0.430515349671856,-0.649008819537564,-3.09861225791695,9.18477037269661,3.84258810045958,-6.95746193053045,0.016645075608067,-0.011746009777268,0.013788417992438,29.5444428920746,23.2636749744415,3.07602752000093
8.6,5.26630446015299,0.04487400650342,0.392056032775294,-0.258709665648502,-3.40987350093979,9.24247897427727,3.70003615037388,-6.98124568394662,0.01245268289931,-0.014467664899923,0.010790719884106,0.22642423864454,-3.30678001046181,19.1063180565834
8.7,4.88690246065835,0.044592963644727,0.363284491213485,-0.314987344169309,-3.65134350725599,9.29820800152626,3.55778397972678,-7.00477112232722,0.00930263352486,-0.015634009903275,0.007935747733692,33.2064688205719,21.6302961111069,-6.09466210007668
8.8,5.31731669426201,0.0542080265205,0.328667392379621,-0.099718510449675,-4.02729140416704,9.35139959863993,3.4171871807876,-7.0279608965349,0.008643012568863,-0.01706161797014,0.00590656058968,56.538200378418,33.629435300827,-4.88392971456051
8.9,5.31804152659658,0.091548696361133,0.297391788953314,-0.304548183410722,-4.15860731363353,9.4024298083868,3.27698674751659,-7.05103063450545,0.009130158114177,-0.019069037083498,0.004738911504046,-22.0039486885071,42.8303718566895,-12.0364636182785
9,5.30347295416847,0.144803134319411,0.288056475369631,-0.317871753498378,-4.25415087449745,9.45142512753242,3.13628891579671,-7.07405493378147,0.009857233998649,-0.022104462219012,0.003936394783007,-6.67874962091446,35.4924291372299,-22.3436877131462
9.1,5.49044958891535,0.214099255664398,0.266308308637169,-0.273550569647334,-4.42060476434742,9.49850509277245,2.99438632415355,-7.09704444641313,0.010095937919346,-0.025062576195097,0.003315841894112,-7.71094486117363,18.9353540539742,-5.68627752363682
9.2,5.62848298157223,0.306694618065639,0.247511291675341,-0.460938170250411,-4.04737744880816,9.54377069750984,2.85072131697855,-7.12006621428876,0.009249753863288,-0.028271500932953,0.002588964412325,4.07559312880039,25.9132266044617,-26.8454074859619
9.3,5.60617477554165,0.412558585968781,0.246318629619865,-0.399963248164993,-3.99800228082135,9.58718964117624,2.70528213228294,-7.14313506361929,0.007282084048295,-0.030497706068497,0.002044508267983,23.793751001358,56.8989634513855,10.4964517056942
9.4,5.53384155760751,0.53321843056872,0.266669609545726,-0.186783759882031,-3.81115508190698,9.62855818075993,2.55867128798267,-7.1663011297247,0.004776351780921,-0.030662426453655,0.0010413496126,19.37146037817,34.008577466011,-16.6730925440788
9.5,5.46806712344082,0.674330781677287,0.290001119470538,-0.337832524372606,-3.50875969190933,9.6676112774305,2.41193300341756,-7.18962730999338,0.002746899272736,-0.029954527194097,0.001190543272104,11.732379347086,27.6310831308365,-8.52008238434792
9.6,5.29352461226589,0.833902459452912,0.305354482766007,-0.526974564775089,-3.07242243429374,9.70415745395288,2.26564554903116,-7.21316840091644,0.001744173825252,-0.028059439276968,0.002660658945036,19.4971337914467,34.5693022012711,4.80559691786766
9.7,5.02687328063672,1.00368720693831,0.319308886447314,-0.663688797104143,-2.69279247444673,9.73815414730738,2.11940274998164,-7.23708935599014,0.001315462970408,-0.025966822042606,0.004756670068065,-24.1825789213181,38.1773054599762,11.614315956831
9.8,4.7508218166091,1.18775528856486,0.349558242757554,-0.912818728872864,-2.14501605285237,9.7697047431057,1.97225484116598,-7.26154086816716,0.000450994753403,-0.023730488706526,0.009263527121575,22.0261603593826,4.2817622423172,2.32695788145065
9.9,4.41303354691018,1.39830439945373,0.396020559224824,-0.856968902434258,-1.85196810574892,9.79839041961946,1.82539733566803,-7.2863054673632,0.00036954964187,-0.021330212383571,0.014554526315434,-4.04822193086147,75.8574485778809,26.375013589859
10,4.18763144103759,1.61768243006206,0.446114167913223,-1.09219717513998,-1.51103549412547,9.82404788566481,1.67885557957108,-7.31133732139704,0.001072088788802,-0.018770095737729,0.020010858127061,2.47409138828516,37.6852840185165,6.25009760260582
10.1,3.5439064363397,1.84580916005149,0.499024271950686,-0.912239071477608,-1.01983640882561,9.8465804536913,1.53361855568381,-7.33640718896497,0.003513868032398,-0.016928733851975,0.024401592943123,-32.3814123868942,33.5332810878754,26.3675481081009
10.2,2.99653883146541,2.07699481383529,0.533066795121818,-1.17230103818423,-0.783122879688081,9.86633055633123,1.38857536153217,-7.36161350334646,0.006490850529433,-0.015247142504701,0.027444764419928,-30.1499545574188,18.0524304509163,17.4975708127022
10.3,2.55420329930736,2.31836586478883,0.57747719687932,-1.39310064173718,-0.140560359119458,9.88372509313195,1.24232962694962,-7.38712114062937,0.008508370730987,-0.014011958759404,0.028775932500349,-29.9051314592361,19.7023779153824,26.6663014888763
10.4,1.88866899916752,2.56611591940386,0.633335404645719,-1.2066616562183,0.215225037431461,9.89898027076911,1.09548349219362,-7.41275721529892,0.010122652610448,-0.013224864022399,0.028609407413254,12.9161179065704,19.5050910115242,16.8623104691505
10.5,1.34472752148791,2.81270799114081,0.689182006151508,-1.47569906980678,0.29888012445248,9.91246192703041,0.94647664730546,-7.43873740114072,0.009702760938152,-0.012236826329042,0.026377439103428,-10.0922487676144,26.7939507961273,-8.54283645749092
10.6,0.513104441895173,3.06227194520167,0.742806108669182,-1.22709638497115,0.695462458709453,9.92435626687404,0.796080976652834,-7.46494045792118,0.007991437404191,-0.010911211765716,0.022361213829275,35.1739466190338,-9.87000912427902,-6.02353513240814
10.7,0.116698162484919,3.30822549680724,0.804398660621251,-1.34907706723748,0.819082852130427,9.93483537042598,0.64464483141418,-7.49135348336973,0.005312545846363,-0.009057772370543,0.016616049294867,-25.1562625169754,24.3520066142082,9.06321853399277
10.8,-0.365499305722367,3.55207165685219,0.850485860055986,-1.30618982584043,0.783772061890724,9.94401067601341,0.493475811968283,-7.51779680430105,0.002979457422702,-0.007013081032404,0.010954936842398,30.453097820282,-4.84902709722519,18.5495927929878
10.9,-1.06744543694737,3.79584431989236,0.874193270950058,-1.25763818568119,1.10381248491277,9.95189526324083,0.342215679369634,-7.54440190735372,0.00062824411313,-0.003504622153636,0.005906408422649,-3.59795577824116,47.48754799366,-0.6301733199507
11,-1.8886306225749,4.03556059813799,0.925259839833953,-1.51248459938539,0.934728990823611,9.95828844326327,0.191446903651914,-7.5712115810673,-0.00115813488997,0.001346317235844,0.00049105027532,28.8139015436172,36.2635999917984,5.2610520273447
11.1,-2.46431983645576,4.25804239475494,0.974497630318201,-1.34156607509169,0.544098250513184,9.96306507283556,0.041626331306691,-7.598301334612,-0.001935728139012,0.007935713964836,-0.004329286533537,-12.9753813147545,7.7518031001091,-11.924958974123
11.2,-3.0126851473439,4.47284800097919,1.0098340014067,-1.17061856482679,0.635253419743091,9.96609287939368,-0.107208634358624,-7.62578550073634,-0.001687593186026,0.013421399623159,-0.008282031122997,-0.14508058084175,2.62598618865013,-26.9548743963242
11.3,-3.63588841451155,4.67730063808721,1.02579205467584,-1.12521676694113,0.13281460263505,9.96720185903308,-0.254563384511824,-7.6534018932848,0.000107279894565,0.016609348088716,-0.011836268347018,73.457795381546,38.0824416875839,-20.1614320278168
11.4,-4.19104499474527,4.8572976459568,1.0373305416069,-1.32747907081481,-0.166317617375541,9.96619882164054,-0.402812244521652,-7.68131461969962,0.001056606138177,0.01840741056154,-0.015103273828502,57.1455597877502,-24.1146355867386,-9.04005989432335
11.5,-4.80555237235741,5.03515764876125,1.05502796115935,-1.16939201077671,-0.554490906858521,9.96297617554484,-0.552357128105612,-7.70934519048751,0.000763029747175,0.018859749106054,-0.01790233606206,68.7583565711975,-11.2380981445313,-28.4140765666962
11.6,-5.21112090477604,5.18121137689694,1.06206828917692,-1.22011218142942,-0.933742049480581,9.95746410189723,-0.702037979159915,-7.73711491729,0.000392611783717,0.01894634247611,-0.020844979092965,59.6185624599457,-27.7704566717148,-40.6100630760193
11.7,-5.4471237836384,5.30287957861436,1.05600045320602,-1.16998487651105,-1.25781162794551,9.94965095507985,-0.851516443551325,-7.76448357268615,0.000261139274942,0.018259072880721,-0.021814894005231,51.4213025569916,14.8548439145088,-18.854883313179
11.8,-5.47179502401887,5.40947852331694,1.03097808603819,-0.964391323819319,-1.76127970200291,9.93934487011512,-1.00117382463828,-7.79145438946346,-7.0775508707599E-05,0.016942751473112,-0.021081149331114,22.7749571204185,13.9136403799057,-25.0411599874496
11.9,-5.89551784846452,5.49733576016167,0.997168387919958,-0.967262646518927,-2.16796973822767,9.92633937607329,-1.1505953946046,-7.81794931277794,-0.000265396883853,0.015164776105028,-0.017993892568147,75.8018434047699,-19.7642505168915,-35.4268759489059
12,-5.90889660989574,5.54508345166962,0.952003705163795,-0.89625317273615,-2.75102612002166,9.91058072671735,-1.29822551782645,-7.84369585050933,0.001163550855634,0.013527501081248,-0.013112508113155,1.06456130743027,4.67216297984123,-3.41663099825382
12.1,-6.27611584051491,5.58850375692753,0.901736611585371,-0.564191709953815,-3.38781010023089,9.891708771477,-1.44507736511175,-7.86898294876633,0.003045302117467,0.012853956572928,-0.00694459662333,57.0917844772339,-12.2883476316929,-27.581998705864
12.2,-6.50575570268884,5.59660510324332,0.848962118194713,-0.580889877126779,-3.8524838842711,9.86952191709153,-1.59172682882261,-7.89408693455893,0.004657338535089,0.012645991882835,-0.000937947425337,13.3427798748016,-17.6807180047035,-17.7151754498482
12.3,-6.66371326561542,5.57175019874834,0.789700497255132,-0.539433380980483,-4.21997282942343,9.84432196266761,-1.73695477070866,-7.91886737784852,0.007180003771077,0.010815934061019,0.004661902586374,-28.3183932304382,39.4947677850723,9.68849509954453
12.4,-6.47276644428177,5.52566886517065,0.720840641254169,-0.377996739595728,-4.39632382005394,9.81622021860153,-1.88113997528233,-7.94334777343113,0.010194214707306,0.009517211436032,0.009113573255786,-4.18957062065601,6.59533366560936,8.21105763316155
12.5,-6.37038219893579,5.44497834832164,0.624521967413824,-0.290385400792869,-4.84244596552147,9.78572510326822,-2.02325860887125,-7.96739030505989,0.014757820756179,0.008313592540981,0.012968349662982,29.4403880834579,13.2822975516319,26.7126113176346
12.6,-5.74515219863774,5.3317758750313,0.526495871491615,-0.096169287337126,-5.13010906787326,9.75263479348453,-2.16504602452019,-7.9913544092609,0.019050135246955,0.007625933162988,0.016415391504774,64.7028863430023,-3.82844917476177,15.2634993195534
12.7,-5.5176265684877,5.18490229921337,0.425701389713011,-0.407531344713446,-5.37006030684776,9.71684673356597,-2.30743096789199,-8.01550134361865,0.022071723589065,0.008307695901274,0.019190067338025,72.1367597579956,-17.3940002918243,25.2316892147064
12.8,-5.15126740732943,5.02500676463608,0.328116196328023,-0.054600620985181,-5.60587110228085,9.67863085477885,-2.44994389808464,-8.03987109588908,0.024294444047149,0.007910212709073,0.021122328105085,17.8444132208824,27.7606904506683,16.5366441011429
12.9,-4.87938144376578,4.82336006196461,0.210929822003301,-0.069715445833395,-5.57693784466719,9.63814632677448,-2.59231584372893,-8.06437199871703,0.025996326424187,0.007704407790097,0.021105647601861,70.7777976989746,30.0136625766754,27.0274311304092
13,-4.51490992880807,4.60293828080445,0.086739446726893,-0.026806107150261,-5.63920955234175,9.59492199559311,-2.73664596787938,-8.08936055389605,0.024971534424569,0.007730809684226,0.020080087576654,57.1055054664612,-0.770558044314384,11.7650121450424
13.1,-4.17399203308781,4.35059074624702,-0.040521444879197,-0.186336300585811,-5.55829215088298,9.54910501016523,-2.88290878781154,-8.11486317758817,0.021259861096634,0.00846059030998,0.017492663810142,27.0980685949326,-23.2403486967087,58.1584393978119
13.2,-3.32556443834684,4.07109070259834,-0.178662435944312,-0.398657475402512,-5.41054597715857,9.50108168920953,-3.03031333577976,-8.14079915339926,0.015718850814979,0.009304786572785,0.013624178190766,39.9433761835098,-18.4155777096748,-4.87589947879314
13.3,-2.71389887287898,3.76448309302685,-0.322005498991929,0.303895205562837,-4.96999208643315,9.45139616418156,-3.17762562801178,-8.16696059327418,0.009699268511741,0.010289552166524,0.008917267088003,-32.0189654827118,-5.93444630503655,11.9637288153172
13.4,-2.016829804466,3.44561582545634,-0.457976155467634,0.194900552107014,-4.55871607747727,9.40047876298271,-3.32377377541564,-8.19317279487051,0.004365513683416,0.011421965395706,0.003190927838438,12.7105966210365,-5.10931313037872,-32.3538690805435
13.5,-1.04882314560805,3.09394223703984,-0.604125843718024,-0.216829505607275,-4.26868341089381,9.34863043944296,-3.46805413353075,-8.21926144739722,0.000500277666776,0.011407687268234,-0.001078523901001,28.1069815158844,-39.6096140146255,-17.9094806313515
13.6,-0.794546011190706,2.73348566024689,-0.749685087176625,-0.281548772847982,-3.93155907518832,9.29543179409233,-3.61110211245186,-8.24525801140057,-0.002637929646787,0.011531758508944,-0.005593287403553,47.7844178676605,64.6118879318237,0.150613370351493
13.7,-0.16174655653321,2.34659215999423,-0.890814465545613,-0.268538863278892,-3.06308846916985,9.24050385092227,-3.75344700091267,-8.27122227206029,-0.005692548124574,0.010758502035578,-0.009388389994787,2.77027636766434,-34.6525132656097,-36.2901210784912
13.8,0.544494094464056,1.94257776046818,-1.0220370412897,-0.333386068741068,-2.40782015255736,9.18387028432165,-3.89467014995095,-8.29701913276477,-0.008268628193575,0.009985868995787,-0.011874017009443,3.42516005039215,-33.4234058856964,-47.7396696805954
13.9,1.21540047585019,1.52831840626562,-1.16774719074327,-0.443581761081631,-1.68692172865015,9.12507117663864,-4.03530414180743,-8.32272568544769,-0.011067870743333,0.008962513119894,-0.01238358012857,-24.1705372929573,-19.8483780026436,-18.6248317360878
14,1.76974264708451,1.10505108474721,-1.29372117136712,-0.535295880871909,-0.911843699066418,9.06421281988562,-4.17442231190677,-8.34821334425005,-0.013232620988082,0.008686077894994,-0.010924363453529,-13.0020171403885,3.89192625880241,-34.4657897949219
14.1,2.4022843222708,0.673537967757774,-1.42031722741697,-0.567718125124241,-0.312774993939053,9.00094232111107,-4.31208383819028,-8.37359219248733,-0.015036464720475,0.008807553518538,-0.008792068388753,-5.5130273103714,9.04708877205849,-41.92054271698
14.2,2.75260862121736,0.231947224854962,-1.53377096158614,-0.776720492073382,0.467944588981027,8.93594320033102,-4.44661544135575,-8.3986359154437,-0.014727396653535,0.00881207819375,-0.00683986511026,-43.252244591713,3.87426689267159,-26.8337815999985
14.3,3.70041925183296,-0.217398665201818,-1.64128999631994,-0.974703136119521,1.22007328545018,8.86993618402459,-4.57680222546633,-8.42313029503707,-0.010945023436205,0.008745591121023,-0.004729554248646,-18.2365447282791,-16.8940126895905,-44.8569267988205
14.4,4.25383859078876,-0.667816155882405,-1.74372796258956,-1.06130880511486,2.04742875675258,8.80180035311065,-4.70505245787742,-8.44749601175844,-0.006436664002191,0.007709684100508,-0.002010473565011,-41.7223483324051,-3.13666649162769,-23.0412989854813
14.5,4.56022513784555,-1.12106224642048,-1.83555418120411,-1.03160675174652,2.70781562134929,8.72999597447166,-4.83425387120459,-8.4721817416633,-0.004561328727437,0.00632868006511,0.001602098510075,21.8974769115448,10.4549996554852,-28.9468854665756
14.6,5.12431259646153,-1.56469531773047,-1.91680722946422,-1.00807206108902,3.35316589144904,8.65395488826804,-4.96524537641588,-8.4973310592034,-0.006393462733659,0.005824956445554,0.004732801401026,-15.6921446323395,28.7007421255112,-13.7263223528862
14.7,5.23161969849918,-2.00459556337472,-1.98280368721932,-0.959077348206541,3.95505647479886,8.57423448041894,-5.09701844939693,-8.52284846349825,-0.010832013755368,0.006107630521554,0.006860048244006,-13.6782541871071,30.4228037595749,-2.65801288187504
14.8,5.49093814614624,-2.43917181586271,-2.02862031310724,-1.05124286482919,4.45951016339479,8.49157287892766,-5.22855990294527,-8.5486275841873,-0.016673124172529,0.006203196894741,0.007584528007754,-5.89557960629463,30.3771823644638,-0.427617505192757
14.9,5.39781789857995,-2.86468162429403,-2.04515136894982,-1.02701992932342,4.83112920687459,8.40756138065513,-5.35776859321625,-8.57421106257274,-0.021291413034081,0.004318690972391,0.007419773059542,-54.6797096729279,17.6693007349968,2.07971967756748
15,5.75366726838809,-3.28461722106569,-2.0445726961645,-0.705302476185877,5.1107850536849,8.32549896739745,-5.48011854790226,-8.59844076759135,-0.019014685430543,-0.002322851523066,0.008237351219535,-31.5487444400787,-15.150959789753,3.78999449312687
15.1,5.65695216853927,-3.68253633838164,-2.05887392757292,-0.872678696574758,5.37534798485183,8.24436987428505,-5.59730606188667,-8.62111196892285,-0.01179178994686,-0.01407901292683,0.010851620589221,-17.2313958406448,20.8756342530251,7.06796497106552
15.2,5.45034994927361,-4.06391098068386,-2.06325351309869,-0.534717678471759,5.56495339049822,8.16182661186195,-5.71256439742116,-8.64239504284843,-0.003625417520548,-0.026567951147506,0.014672062913657,15.4289826750755,25.3919273614883,1.20892524719238
15.3,5.57981666838207,-4.42666679373513,-2.02291814331404,-0.285930541426665,5.9422490222029,8.07519260477048,-5.82934184088643,-8.66277884079524,0.00107078904469,-0.039783906842178,0.020376868312291,-20.4006776213646,19.3210884928703,-0.114937196485698
15.4,5.41034646579999,-4.75991053268465,-1.96409184924636,-0.261353233075935,6.00470185356368,7.98416255879316,-5.9476146935063,-8.68225713185465,0.002111524407688,-0.054251251769995,0.02691859669913,-1.20292128995061,38.7447357177734,5.21303750574589
15.5,5.18732639353907,-5.06995537899559,-1.88948362460484,-0.09044723246866,6.03229691820795,7.88948986230921,-6.06599696896129,-8.70062601003861,0.001044559729933,-0.069977578641066,0.031247674642534,-4.75492551922798,35.0986480712891,-4.97332103550434
15.6,4.6726315256863,-5.36092673296551,-1.80464131192748,0.273721187962688,6.00618610151832,7.79310605359571,-6.18226115053917,-8.71756528640713,0.000803746442929,-0.086817223681391,0.032933310528333,-5.34480586647987,24.8843163251877,1.24361105263233
15.7,4.16041835921613,-5.62963888648302,-1.7057527137866,0.515872014183534,5.84258890717434,7.69601825313883,-6.29578671984992,-8.73303317173056,0.00247825312897,-0.102977968671486,0.033030316069073,-3.40037234127522,50.9399831295013,2.42847353219986
15.8,3.9294159728182,-5.86486928478565,-1.58640470450305,0.622788315978279,5.81978890548807,7.59749260706412,-6.40796570897376,-8.74742394975308,0.004477158988553,-0.116703176687083,0.030425103098991,-2.36673522740602,68.2435035705566,8.73261988162994
15.9,3.15287760937644,-6.07509601176144,-1.44904189381921,0.68748021793192,5.86720274159864,7.49674149671253,-6.52021623291004,-8.76133767965156,0.005124973999592,-0.126509260852458,0.023792658755725,23.8287836313248,67.9225206375122,0.300401286222041
16,2.75651503920709,-6.2659920141928,-1.29524163915668,1.52931558084828,5.61437336860419,7.39410406790366,-6.63285195432039,-8.77536721629083,0.004286780333761,-0.133052411007997,0.015082492093762,-0.863789115101099,80.3532123565674,-12.5169157981873
16.1,2.25892959923565,-6.42174862220856,-1.11549856062784,1.80599043434156,5.18610922401532,7.28986150230444,-6.7460667596606,-8.79005944479503,0.001890572021063,-0.13611494555073,0.005968621849962,3.40887568891048,61.3455653190613,-11.2788803875446
16.2,1.32157646484229,-6.54274995187072,-0.920724113602428,2.17192642875058,4.99630777502693,7.18476161813392,-6.85908616501636,-8.80581096635015,-0.001097754331888,-0.136080835545219,-0.002499521634073,8.7695948779583,62.5751972198486,-18.8823357224464
16.3,0.737506545658109,-6.62626700315595,-0.713627857578548,2.42986933876345,4.68622469129504,7.07909911918946,-6.97129601075804,-8.82294819039413,-0.00412243131983,-0.132890148857445,-0.01030873339808,10.7542894780636,68.9355492591858,-15.5992850661278
16.4,-0.072833980138724,-6.68101457811574,-0.493472732297657,2.67120180358527,4.46474475073911,6.97277780756959,-7.08238402087696,-8.84177691206308,-0.007114460840235,-0.125992225014882,-0.017526972716518,13.6933237314224,79.7059535980225,-13.3108034729958
